CMDLINE ocean sail
MEM 79.343750 1742375186.4846
MEM 79.343750 1742375186.5900
MEM 79.343750 1742375186.6908
MEM 79.343750 1742375186.7961
MEM 79.343750 1742375186.9004
MEM 79.343750 1742375187.0059
MEM 80.046875 1742375187.1081
MEM 80.046875 1742375187.2138
MEM 80.046875 1742375187.3150
MEM 80.046875 1742375187.4195
MEM 80.046875 1742375187.5224
MEM 80.000000 1742375187.6269
MEM 80.000000 1742375187.7321
MEM 80.000000 1742375187.8340
MEM 80.000000 1742375187.9392
MEM 80.812500 1742375188.0442
MEM 80.812500 1742375188.1499
MEM 80.828125 1742375188.2549
MEM 80.828125 1742375188.3591
MEM 80.828125 1742375188.4642
MEM 80.828125 1742375188.5697
MEM 80.828125 1742375188.6743
MEM 80.828125 1742375188.7781
MEM 80.828125 1742375188.8803
MEM 80.828125 1742375188.9810
MEM 80.828125 1742375189.0857
MEM 80.828125 1742375189.1913
MEM 80.828125 1742375189.2951
MEM 80.859375 1742375189.4005
MEM 80.859375 1742375189.5060
MEM 80.859375 1742375189.6097
MEM 80.859375 1742375189.7151
MEM 80.859375 1742375189.8179
MEM 80.859375 1742375189.9201
MEM 80.859375 1742375190.0236
MEM 80.859375 1742375190.1242
MEM 81.671875 1742375190.2297
MEM 81.671875 1742375190.3310
MEM 81.765625 1742375190.4352
MEM 81.796875 1742375190.5391
MEM 81.796875 1742375190.6446
MEM 81.812500 1742375190.7466
MEM 81.812500 1742375190.8523
MEM 81.859375 1742375190.9543
MEM 81.953125 1742375191.0568
MEM 81.953125 1742375191.1576
MEM 81.953125 1742375191.2598
MEM 81.906250 1742375191.3641
MEM 81.906250 1742375191.4684
MEM 81.906250 1742375191.5737
MEM 81.906250 1742375191.6789
MEM 81.906250 1742375191.7841
MEM 82.515625 1742375191.8894
MEM 83.312500 1742375191.9909
MEM 83.390625 1742375192.0915
MEM 83.390625 1742375192.1918
MEM 83.390625 1742375192.2950
MEM 83.390625 1742375192.4006
MEM 83.406250 1742375192.5011
MEM 83.453125 1742375192.6062
MEM 83.468750 1742375192.7073
MEM 83.484375 1742375192.8117
MEM 83.578125 1742375192.9154
MEM 83.593750 1742375193.0181
MEM 83.609375 1742375193.1204
MEM 83.625000 1742375193.2216
MEM 85.921875 1742375193.3268
MEM 88.328125 1742375193.4317
MEM 89.203125 1742375193.5324
MEM 90.093750 1742375193.6370
MEM 91.140625 1742375193.7422
MEM 92.453125 1742375193.8474
MEM 93.328125 1742375193.9508
MEM 94.343750 1742375194.0547
MEM 95.656250 1742375194.1574
MEM 96.140625 1742375194.2625
MEM 96.218750 1742375194.3654
MEM 96.218750 1742375194.4709
MEM 96.218750 1742375194.5733
MEM 96.218750 1742375194.6767
MEM 96.218750 1742375194.7820
MEM 96.156250 1742375194.8845
MEM 96.156250 1742375194.9877
MEM 96.156250 1742375195.0931
MEM 96.156250 1742375195.1966
MEM 96.156250 1742375195.2995
MEM 96.156250 1742375195.4025
MEM 96.203125 1742375195.5038
MEM 96.203125 1742375195.6092
MEM 96.203125 1742375195.7108
MEM 96.203125 1742375195.8116
MEM 96.203125 1742375195.9168
MEM 96.234375 1742375196.0187
MEM 96.234375 1742375196.1241
MEM 96.234375 1742375196.2251
MEM 96.250000 1742375196.3272
MEM 96.250000 1742375196.4280
MEM 96.250000 1742375196.5323
MEM 96.296875 1742375196.6377
MEM 96.296875 1742375196.7417
MEM 96.296875 1742375196.8429
MEM 96.296875 1742375196.9477
MEM 96.296875 1742375197.0530
MEM 96.296875 1742375197.1552
MEM 96.296875 1742375197.2562
MEM 96.296875 1742375197.3596
MEM 96.296875 1742375197.4609
MEM 96.296875 1742375197.5641
MEM 96.296875 1742375197.6694
MEM 96.296875 1742375197.7718
MEM 96.296875 1742375197.8723
MEM 96.296875 1742375197.9739
MEM 96.296875 1742375198.0792
MEM 96.296875 1742375198.1846
MEM 96.406250 1742375198.2874
MEM 96.406250 1742375198.3927
MEM 96.406250 1742375198.4947
MEM 96.406250 1742375198.5986
MEM 96.406250 1742375198.7030
MEM 96.421875 1742375198.8059
MEM 96.421875 1742375198.9086
MEM 96.437500 1742375199.0097
MEM 96.437500 1742375199.1141
MEM 96.437500 1742375199.2143
MEM 96.468750 1742375199.3152
MEM 96.468750 1742375199.4205
MEM 96.468750 1742375199.5225
MEM 96.406250 1742375199.6266
MEM 96.453125 1742375199.7317
MEM 96.390625 1742375199.8320
MEM 95.484375 1742375199.9324
MEM 95.546875 1742375200.0332
MEM 95.843750 1742375200.1363
MEM 96.359375 1742375200.2415
MEM 96.921875 1742375200.3466
MEM 97.843750 1742375200.4518
MEM 97.953125 1742375200.5538
MEM 97.953125 1742375200.6591
MEM 97.953125 1742375200.7643
MEM 97.953125 1742375200.8697
MEM 97.953125 1742375200.9705
MEM 97.953125 1742375201.0720
MEM 97.953125 1742375201.1736
MEM 97.953125 1742375201.2789
MEM 98.015625 1742375201.3811
MEM 98.015625 1742375201.4820
MEM 98.015625 1742375201.5830
MEM 98.015625 1742375201.6839
MEM 98.015625 1742375201.7845
MEM 98.015625 1742375201.8882
MEM 98.015625 1742375201.9917
MEM 98.046875 1742375202.0933
MEM 98.046875 1742375202.1940
MEM 98.046875 1742375202.2954
MEM 98.046875 1742375202.3973
MEM 98.046875 1742375202.4979
MEM 98.046875 1742375202.5988
MEM 98.046875 1742375202.7015
MEM 98.046875 1742375202.8069
MEM 98.062500 1742375202.9101
MEM 98.093750 1742375203.0148
MEM 98.093750 1742375203.1171
MEM 98.093750 1742375203.2205
MEM 98.109375 1742375203.3258
MEM 97.828125 1742375203.4310
MEM 97.828125 1742375203.5364
MEM 97.828125 1742375203.6409
MEM 97.828125 1742375203.7422
MEM 97.828125 1742375203.8475
MEM 97.828125 1742375203.9530
MEM 97.828125 1742375204.0564
MEM 97.562500 1742375204.1618
MEM 97.562500 1742375204.2627
MEM 91.593750 1742375204.3647
MEM 91.609375 1742375204.4702
MEM 91.609375 1742375204.5757
MEM 91.609375 1742375204.6774
MEM 91.625000 1742375204.7827
MEM 91.640625 1742375204.8855
MEM 91.656250 1742375204.9906
MEM 91.718750 1742375205.0932
MEM 91.734375 1742375205.1943
MEM 91.734375 1742375205.2967
MEM 91.734375 1742375205.4020
MEM 91.734375 1742375205.5072
MEM 91.734375 1742375205.6126
MEM 91.828125 1742375205.7139
MEM 91.890625 1742375205.8186
MEM 91.937500 1742375205.9192
MEM 92.265625 1742375206.0233
MEM 92.312500 1742375206.1277
MEM 92.468750 1742375206.2326
MEM 92.812500 1742375206.3359
MEM 93.234375 1742375206.4364
MEM 93.375000 1742375206.5366
MEM 93.375000 1742375206.6420
MEM 93.234375 1742375206.7473
MEM 93.234375 1742375206.8499
MEM 93.234375 1742375206.9514
MEM 93.234375 1742375207.0557
MEM 93.234375 1742375207.1600
MEM 93.234375 1742375207.2607
MEM 93.234375 1742375207.3647
MEM 93.234375 1742375207.4667
MEM 93.234375 1742375207.5722
MEM 93.234375 1742375207.6738
MEM 93.234375 1742375207.7754
MEM 93.234375 1742375207.8808
MEM 93.234375 1742375207.9821
MEM 93.234375 1742375208.0864
MEM 93.265625 1742375208.1912
MEM 93.265625 1742375208.2967
MEM 93.265625 1742375208.4017
MEM 92.906250 1742375208.5032
MEM 92.906250 1742375208.6061
MEM 92.906250 1742375208.7089
MEM 92.906250 1742375208.8115
MEM 92.906250 1742375208.9168
MEM 92.906250 1742375209.0197
MEM 92.906250 1742375209.1213
MEM 92.906250 1742375209.2257
MEM 92.906250 1742375209.3311
MEM 92.906250 1742375209.4364
MEM 92.906250 1742375209.5404
MEM 92.906250 1742375209.6431
MEM 92.906250 1742375209.7475
MEM 92.906250 1742375209.8479
MEM 92.906250 1742375209.9529
MEM 92.906250 1742375210.0554
MEM 92.906250 1742375210.1570
MEM 92.906250 1742375210.2605
MEM 93.000000 1742375210.3643
MEM 93.000000 1742375210.4684
MEM 93.000000 1742375210.5710
MEM 93.000000 1742375210.6754
MEM 93.000000 1742375210.7766
MEM 93.000000 1742375210.8778
MEM 93.031250 1742375210.9784
MEM 93.031250 1742375211.0789
MEM 93.078125 1742375211.1840
MEM 93.078125 1742375211.2881
MEM 93.078125 1742375211.3935
MEM 93.078125 1742375211.4990
MEM 93.468750 1742375211.6041
MEM 92.875000 1742375211.7093
MEM 93.015625 1742375211.8141
MEM 92.796875 1742375211.9193
MEM 92.796875 1742375212.0205
MEM 92.796875 1742375212.1238
MEM 92.796875 1742375212.2292
MEM 92.796875 1742375212.3345
MEM 92.796875 1742375212.4397
MEM 92.796875 1742375212.5434
MEM 92.796875 1742375212.6488
MEM 92.796875 1742375212.7540
MEM 92.796875 1742375212.8576
MEM 92.796875 1742375212.9626
MEM 92.796875 1742375213.0674
MEM 92.796875 1742375213.1701
MEM 92.796875 1742375213.2756
MEM 92.796875 1742375213.3809
MEM 92.796875 1742375213.4840
MEM 92.796875 1742375213.5893
MEM 92.796875 1742375213.6942
MEM 92.796875 1742375213.7958
MEM 92.796875 1742375213.8986
MEM 92.796875 1742375213.9994
MEM 92.796875 1742375214.1047
MEM 92.796875 1742375214.2071
MEM 92.796875 1742375214.3092
MEM 92.796875 1742375214.4148
MEM 92.796875 1742375214.5165
MEM 92.796875 1742375214.6201
MEM 92.796875 1742375214.7247
MEM 92.796875 1742375214.8274
MEM 92.796875 1742375214.9282
MEM 92.796875 1742375215.0317
MEM 92.796875 1742375215.1327
MEM 92.796875 1742375215.2352
MEM 92.796875 1742375215.3402
MEM 92.796875 1742375215.4421
MEM 92.796875 1742375215.5435
MEM 92.796875 1742375215.6490
MEM 92.796875 1742375215.7545
MEM 92.796875 1742375215.8566
MEM 92.796875 1742375215.9596
MEM 92.796875 1742375216.0650
MEM 92.875000 1742375216.1674
MEM 92.843750 1742375216.2712
MEM 92.843750 1742375216.3767
MEM 92.843750 1742375216.4821
MEM 92.875000 1742375216.5849
MEM 92.875000 1742375216.6873
MEM 92.890625 1742375216.7911
MEM 92.890625 1742375216.8926
MEM 92.890625 1742375216.9972
MEM 92.906250 1742375217.1026
MEM 92.906250 1742375217.2072
MEM 93.171875 1742375217.3125
MEM 93.046875 1742375217.4179
MEM 92.984375 1742375217.5231
MEM 92.984375 1742375217.6274
MEM 90.703125 1742375217.7327
MEM 90.703125 1742375217.8378
MEM 90.703125 1742375217.9423
MEM 90.703125 1742375218.0472
MEM 90.703125 1742375218.1527
MEM 90.703125 1742375218.2561
MEM 90.703125 1742375218.3615
MEM 90.703125 1742375218.4653
MEM 90.750000 1742375218.5673
MEM 90.750000 1742375218.6705
MEM 90.750000 1742375218.7725
MEM 90.875000 1742375218.8780
MEM 90.875000 1742375218.9828
MEM 90.921875 1742375219.0881
MEM 90.953125 1742375219.1923
MEM 90.953125 1742375219.2953
MEM 90.953125 1742375219.3978
MEM 90.953125 1742375219.4988
MEM 90.953125 1742375219.6018
MEM 90.953125 1742375219.7020
MEM 90.953125 1742375219.8068
MEM 90.953125 1742375219.9122
MEM 90.953125 1742375220.0145
MEM 90.953125 1742375220.1201
MEM 90.953125 1742375220.2257
MEM 91.140625 1742375220.3259
MEM 91.140625 1742375220.4314
MEM 91.140625 1742375220.5354
MEM 91.171875 1742375220.6378
MEM 91.203125 1742375220.7384
MEM 91.203125 1742375220.8412
MEM 91.203125 1742375220.9464
MEM 91.203125 1742375221.0478
MEM 91.203125 1742375221.1528
MEM 91.203125 1742375221.2543
MEM 91.203125 1742375221.3580
MEM 91.203125 1742375221.4637
MEM 91.468750 1742375221.5688
MEM 91.468750 1742375221.6711
MEM 91.468750 1742375221.7755
MEM 91.468750 1742375221.8769
MEM 91.437500 1742375221.9823
MEM 91.437500 1742375222.0867
MEM 91.437500 1742375222.1887
MEM 91.437500 1742375222.2926
MEM 91.437500 1742375222.3982
MEM 91.437500 1742375222.5024
MEM 91.437500 1742375222.6076
MEM 91.437500 1742375222.7092
MEM 91.437500 1742375222.8102
MEM 91.437500 1742375222.9150
MEM 91.437500 1742375223.0171
MEM 91.437500 1742375223.1196
MEM 91.437500 1742375223.2249
MEM 91.437500 1742375223.3254
MEM 91.437500 1742375223.4308
MEM 91.468750 1742375223.5362
MEM 91.468750 1742375223.6415
MEM 91.484375 1742375223.7469
MEM 91.484375 1742375223.8480
MEM 91.484375 1742375223.9536
MEM 89.859375 1742375224.0582
MEM 89.859375 1742375224.1634
MEM 89.859375 1742375224.2685
MEM 89.859375 1742375224.3714
MEM 89.859375 1742375224.4769
MEM 89.859375 1742375224.5775
MEM 89.859375 1742375224.6810
MEM 89.859375 1742375224.7829
MEM 89.890625 1742375224.8842
MEM 89.921875 1742375224.9882
MEM 89.921875 1742375225.0933
MEM 89.921875 1742375225.1977
MEM 89.984375 1742375225.3019
MEM 90.000000 1742375225.4050
MEM 90.000000 1742375225.5102
MEM 90.000000 1742375225.6154
MEM 90.000000 1742375225.7206
MEM 90.046875 1742375225.8269
MEM 90.046875 1742375225.9322
MEM 90.046875 1742375226.0377
MEM 90.750000 1742375226.1420
MEM 90.750000 1742375226.2452
MEM 90.750000 1742375226.3468
MEM 90.750000 1742375226.4521
MEM 90.750000 1742375226.5577
MEM 90.781250 1742375226.6583
MEM 90.781250 1742375226.7613
MEM 90.781250 1742375226.8644
MEM 90.843750 1742375226.9673
MEM 90.843750 1742375227.0728
MEM 90.843750 1742375227.1770
MEM 90.781250 1742375227.2814
MEM 90.781250 1742375227.3870
MEM 90.781250 1742375227.4905
MEM 90.781250 1742375227.5959
MEM 90.812500 1742375227.7010
MEM 90.812500 1742375227.8038
MEM 90.812500 1742375227.9060
MEM 90.812500 1742375228.0112
MEM 90.812500 1742375228.1139
MEM 90.812500 1742375228.2171
MEM 90.828125 1742375228.3220
MEM 90.828125 1742375228.4240
MEM 90.828125 1742375228.5292
MEM 90.828125 1742375228.6346
MEM 90.828125 1742375228.7354
MEM 90.953125 1742375228.8367
MEM 90.953125 1742375228.9423
MEM 90.953125 1742375229.0440
MEM 90.953125 1742375229.1476
MEM 90.953125 1742375229.2508
MEM 90.953125 1742375229.3563
MEM 90.953125 1742375229.4605
MEM 90.953125 1742375229.5660
MEM 91.000000 1742375229.6680
MEM 91.000000 1742375229.7694
MEM 91.000000 1742375229.8715
MEM 91.046875 1742375229.9729
MEM 91.046875 1742375230.0758
MEM 91.046875 1742375230.1781
MEM 91.000000 1742375230.2799
MEM 91.000000 1742375230.3812
MEM 91.000000 1742375230.4864
MEM 91.000000 1742375230.5878
MEM 91.000000 1742375230.6931
MEM 91.000000 1742375230.7960
MEM 91.000000 1742375230.8980
MEM 91.000000 1742375230.9991
MEM 91.000000 1742375231.1025
MEM 91.000000 1742375231.2079
MEM 91.000000 1742375231.3116
MEM 91.000000 1742375231.4128
MEM 91.000000 1742375231.5141
MEM 91.000000 1742375231.6170
MEM 91.000000 1742375231.7196
MEM 91.000000 1742375231.8251
MEM 91.000000 1742375231.9305
MEM 91.000000 1742375232.0360
MEM 91.000000 1742375232.1395
MEM 91.000000 1742375232.2424
MEM 91.000000 1742375232.3478
MEM 91.000000 1742375232.4520
MEM 91.000000 1742375232.5575
MEM 91.000000 1742375232.6577
MEM 91.000000 1742375232.7586
MEM 91.000000 1742375232.8635
MEM 91.000000 1742375232.9648
MEM 91.000000 1742375233.0694
MEM 91.000000 1742375233.1737
MEM 91.000000 1742375233.2777
MEM 91.000000 1742375233.3807
MEM 91.000000 1742375233.4840
MEM 91.000000 1742375233.5876
MEM 91.000000 1742375233.6880
MEM 91.000000 1742375233.7885
MEM 91.000000 1742375233.8907
MEM 91.000000 1742375233.9909
MEM 91.000000 1742375234.0963
MEM 91.000000 1742375234.2017
MEM 91.000000 1742375234.3061
MEM 91.000000 1742375234.4116
MEM 91.000000 1742375234.5170
MEM 91.000000 1742375234.6200
MEM 91.000000 1742375234.7249
MEM 91.000000 1742375234.8255
MEM 91.000000 1742375234.9265
MEM 91.000000 1742375235.0316
MEM 91.000000 1742375235.1327
MEM 91.000000 1742375235.2361
MEM 91.000000 1742375235.3382
MEM 91.000000 1742375235.4428
MEM 91.000000 1742375235.5442
MEM 91.000000 1742375235.6454
MEM 91.000000 1742375235.7460
MEM 91.000000 1742375235.8477
MEM 91.000000 1742375235.9531
MEM 91.000000 1742375236.0586
MEM 91.000000 1742375236.1592
MEM 91.000000 1742375236.2646
MEM 91.500000 1742375236.3695
MEM 95.562500 1742375236.4727
MEM 95.531250 1742375236.5778
MEM 95.531250 1742375236.6831
MEM 95.546875 1742375236.7871
MEM 95.671875 1742375236.8926
MEM 95.671875 1742375236.9978
MEM 95.671875 1742375237.1031
MEM 95.656250 1742375237.2036
MEM 95.656250 1742375237.3091
MEM 95.656250 1742375237.4145
MEM 95.687500 1742375237.5196
MEM 95.703125 1742375237.6203
MEM 95.703125 1742375237.7224
MEM 95.640625 1742375237.8276
MEM 95.656250 1742375237.9301
MEM 95.671875 1742375238.0354
