CMDLINE ocean sail
MEM 86.671875 1742374214.6142
MEM 86.953125 1742374214.7181
MEM 86.953125 1742374214.8189
MEM 86.953125 1742374214.9243
MEM 87.265625 1742374215.0295
MEM 87.265625 1742374215.1328
MEM 87.265625 1742374215.2365
MEM 87.375000 1742374215.3418
MEM 87.375000 1742374215.4432
MEM 87.375000 1742374215.5459
MEM 87.375000 1742374215.6467
MEM 87.375000 1742374215.7497
MEM 87.375000 1742374215.8550
MEM 87.375000 1742374215.9577
MEM 87.406250 1742374216.0598
MEM 87.406250 1742374216.1630
MEM 87.406250 1742374216.2668
MEM 87.437500 1742374216.3720
MEM 87.437500 1742374216.4766
MEM 87.437500 1742374216.5819
MEM 87.437500 1742374216.6845
MEM 87.437500 1742374216.7892
MEM 87.437500 1742374216.8924
MEM 87.437500 1742374216.9976
MEM 87.437500 1742374217.1029
MEM 87.437500 1742374217.2083
MEM 87.437500 1742374217.3136
MEM 87.437500 1742374217.4188
MEM 87.437500 1742374217.5220
MEM 87.437500 1742374217.6234
MEM 87.437500 1742374217.7283
MEM 87.531250 1742374217.8300
MEM 88.859375 1742374217.9309
MEM 88.953125 1742374218.0335
MEM 88.953125 1742374218.1362
MEM 88.953125 1742374218.2402
MEM 88.953125 1742374218.3457
MEM 88.984375 1742374218.4509
MEM 88.984375 1742374218.5553
MEM 88.984375 1742374218.6576
MEM 89.015625 1742374218.7628
MEM 89.015625 1742374218.8682
MEM 89.015625 1742374218.9735
MEM 89.015625 1742374219.0775
MEM 89.015625 1742374219.1786
MEM 88.953125 1742374219.2841
MEM 88.953125 1742374219.3895
MEM 88.984375 1742374219.4901
MEM 88.984375 1742374219.5913
MEM 88.984375 1742374219.6966
MEM 88.984375 1742374219.8000
MEM 88.984375 1742374219.9022
MEM 88.984375 1742374220.0029
MEM 88.984375 1742374220.1070
MEM 89.015625 1742374220.2072
MEM 89.015625 1742374220.3125
MEM 89.015625 1742374220.4179
MEM 89.015625 1742374220.5209
MEM 89.015625 1742374220.6240
MEM 89.015625 1742374220.7284
MEM 89.015625 1742374220.8324
MEM 89.015625 1742374220.9378
MEM 89.015625 1742374221.0431
MEM 89.015625 1742374221.1483
MEM 89.015625 1742374221.2524
MEM 89.015625 1742374221.3550
MEM 89.015625 1742374221.4604
MEM 89.015625 1742374221.5621
MEM 89.015625 1742374221.6673
MEM 89.015625 1742374221.7728
MEM 89.015625 1742374221.8782
MEM 89.015625 1742374221.9830
MEM 89.015625 1742374222.0842
MEM 89.015625 1742374222.1870
MEM 89.015625 1742374222.2876
MEM 89.015625 1742374222.3899
MEM 89.046875 1742374222.4949
MEM 89.046875 1742374222.5978
MEM 89.046875 1742374222.7017
MEM 89.046875 1742374222.8056
MEM 89.046875 1742374222.9098
MEM 89.046875 1742374223.0139
MEM 89.046875 1742374223.1155
MEM 89.046875 1742374223.2171
MEM 89.046875 1742374223.3194
MEM 89.046875 1742374223.4242
MEM 89.046875 1742374223.5266
MEM 89.609375 1742374223.6309
MEM 89.609375 1742374223.7343
MEM 89.609375 1742374223.8388
MEM 89.625000 1742374223.9410
MEM 89.625000 1742374224.0465
MEM 89.625000 1742374224.1507
MEM 89.625000 1742374224.2510
MEM 89.625000 1742374224.3550
MEM 89.687500 1742374224.4584
MEM 89.687500 1742374224.5629
MEM 89.687500 1742374224.6680
MEM 89.687500 1742374224.7720
MEM 89.687500 1742374224.8775
MEM 89.687500 1742374224.9828
MEM 89.625000 1742374225.0871
MEM 89.625000 1742374225.1920
MEM 89.625000 1742374225.2945
MEM 89.625000 1742374225.3959
MEM 89.625000 1742374225.4998
MEM 89.625000 1742374225.6053
MEM 89.625000 1742374225.7071
MEM 89.625000 1742374225.8125
MEM 89.625000 1742374225.9176
MEM 89.625000 1742374226.0222
