CMDLINE ocean sail
MEM 90.656250 1742375367.0772
MEM 91.265625 1742375367.1791
MEM 92.375000 1742375367.2805
MEM 91.937500 1742375367.3857
MEM 91.937500 1742375367.4913
MEM 91.937500 1742375367.5938
MEM 91.937500 1742375367.6990
MEM 91.937500 1742375367.8043
MEM 91.937500 1742375367.9097
MEM 91.937500 1742375368.0111
MEM 91.937500 1742375368.1118
MEM 92.000000 1742375368.2173
MEM 92.000000 1742375368.3205
MEM 92.000000 1742375368.4227
MEM 92.000000 1742375368.5271
MEM 92.000000 1742375368.6300
MEM 92.000000 1742375368.7339
MEM 92.781250 1742375368.8346
MEM 92.781250 1742375368.9400
MEM 92.781250 1742375369.0436
MEM 92.781250 1742375369.1444
MEM 92.781250 1742375369.2464
MEM 92.781250 1742375369.3499
MEM 92.796875 1742375369.4529
MEM 92.843750 1742375369.5577
MEM 92.843750 1742375369.6630
MEM 92.875000 1742375369.7683
MEM 92.875000 1742375369.8722
MEM 92.875000 1742375369.9750
MEM 92.890625 1742375370.0803
MEM 92.890625 1742375370.1857
MEM 92.828125 1742375370.2909
MEM 92.859375 1742375370.3963
MEM 92.859375 1742375370.5016
MEM 92.859375 1742375370.6071
MEM 92.859375 1742375370.7086
MEM 92.859375 1742375370.8145
MEM 92.859375 1742375370.9175
MEM 92.859375 1742375371.0228
MEM 92.859375 1742375371.1272
MEM 92.859375 1742375371.2297
MEM 92.859375 1742375371.3331
MEM 92.859375 1742375371.4352
MEM 92.859375 1742375371.5401
MEM 92.859375 1742375371.6433
MEM 92.859375 1742375371.7486
MEM 92.859375 1742375371.8489
MEM 92.859375 1742375371.9544
MEM 92.859375 1742375372.0551
MEM 92.890625 1742375372.1604
MEM 92.890625 1742375372.2657
MEM 92.375000 1742375372.3665
MEM 92.406250 1742375372.4695
MEM 89.343750 1742375372.5749
MEM 88.390625 1742375372.6765
MEM 88.390625 1742375372.7774
MEM 88.390625 1742375372.8827
MEM 88.437500 1742375372.9878
MEM 88.484375 1742375373.0893
MEM 88.500000 1742375373.1934
MEM 88.515625 1742375373.2946
MEM 88.515625 1742375373.3999
MEM 88.515625 1742375373.5053
MEM 88.515625 1742375373.6072
MEM 88.531250 1742375373.7124
MEM 88.531250 1742375373.8143
MEM 88.531250 1742375373.9162
MEM 88.531250 1742375374.0217
MEM 88.593750 1742375374.1221
MEM 89.687500 1742375374.2236
MEM 89.906250 1742375374.3244
MEM 90.203125 1742375374.4290
MEM 91.078125 1742375374.5324
MEM 91.890625 1742375374.6359
MEM 93.046875 1742375374.7390
MEM 94.125000 1742375374.8403
MEM 95.640625 1742375374.9454
MEM 94.296875 1742375375.0497
MEM 94.343750 1742375375.1551
MEM 94.343750 1742375375.2576
MEM 94.343750 1742375375.3632
MEM 94.343750 1742375375.4688
MEM 94.343750 1742375375.5743
MEM 94.343750 1742375375.6764
MEM 94.375000 1742375375.7791
MEM 94.343750 1742375375.8831
MEM 94.343750 1742375375.9844
MEM 94.343750 1742375376.0897
MEM 94.343750 1742375376.1913
MEM 94.343750 1742375376.2919
MEM 94.343750 1742375376.3953
MEM 94.343750 1742375376.5008
MEM 94.343750 1742375376.6017
MEM 94.343750 1742375376.7043
MEM 94.343750 1742375376.8083
MEM 94.343750 1742375376.9095
MEM 94.343750 1742375377.0147
MEM 94.343750 1742375377.1191
MEM 94.343750 1742375377.2218
MEM 94.343750 1742375377.3256
MEM 94.343750 1742375377.4311
MEM 94.437500 1742375377.5361
MEM 94.437500 1742375377.6374
MEM 94.437500 1742375377.7393
MEM 94.437500 1742375377.8444
MEM 94.437500 1742375377.9498
MEM 94.437500 1742375378.0537
MEM 94.437500 1742375378.1544
MEM 94.437500 1742375378.2596
MEM 94.468750 1742375378.3649
MEM 94.468750 1742375378.4657
MEM 94.468750 1742375378.5688
MEM 94.468750 1742375378.6701
MEM 94.500000 1742375378.7756
MEM 94.500000 1742375378.8792
MEM 94.500000 1742375378.9841
MEM 94.500000 1742375379.0861
MEM 94.500000 1742375379.1902
MEM 94.500000 1742375379.2938
MEM 94.500000 1742375379.3993
MEM 94.562500 1742375379.5037
MEM 94.562500 1742375379.6067
MEM 94.562500 1742375379.7077
MEM 94.562500 1742375379.8130
MEM 94.562500 1742375379.9182
MEM 94.562500 1742375380.0235
MEM 94.593750 1742375380.1285
MEM 94.593750 1742375380.2324
MEM 94.593750 1742375380.3376
MEM 94.593750 1742375380.4428
MEM 94.593750 1742375380.5436
MEM 94.593750 1742375380.6448
MEM 94.562500 1742375380.7455
MEM 94.562500 1742375380.8458
MEM 94.562500 1742375380.9510
MEM 94.046875 1742375381.0530
MEM 94.109375 1742375381.1575
MEM 94.125000 1742375381.2595
MEM 94.125000 1742375381.3646
MEM 94.187500 1742375381.4690
MEM 94.203125 1742375381.5741
MEM 94.515625 1742375381.6780
MEM 93.515625 1742375381.7791
MEM 93.515625 1742375381.8831
MEM 93.515625 1742375381.9847
MEM 93.515625 1742375382.0860
MEM 93.515625 1742375382.1870
MEM 93.515625 1742375382.2896
MEM 93.515625 1742375382.3905
MEM 93.515625 1742375382.4914
MEM 93.515625 1742375382.5965
MEM 93.515625 1742375382.6970
MEM 93.515625 1742375382.7979
MEM 93.515625 1742375382.9004
MEM 93.515625 1742375383.0033
MEM 93.515625 1742375383.1088
MEM 93.515625 1742375383.2122
MEM 93.515625 1742375383.3133
MEM 93.515625 1742375383.4168
MEM 93.515625 1742375383.5209
MEM 93.515625 1742375383.6248
MEM 93.515625 1742375383.7280
MEM 93.515625 1742375383.8313
MEM 93.515625 1742375383.9323
MEM 93.515625 1742375384.0369
MEM 93.515625 1742375384.1414
MEM 93.515625 1742375384.2435
MEM 93.515625 1742375384.3448
MEM 93.515625 1742375384.4485
MEM 93.515625 1742375384.5504
MEM 93.515625 1742375384.6558
MEM 93.515625 1742375384.7580
MEM 93.515625 1742375384.8635
MEM 93.515625 1742375384.9657
MEM 93.515625 1742375385.0701
MEM 93.515625 1742375385.1747
MEM 93.515625 1742375385.2776
MEM 93.562500 1742375385.3791
MEM 93.609375 1742375385.4824
MEM 93.609375 1742375385.5841
MEM 93.609375 1742375385.6863
MEM 93.609375 1742375385.7906
MEM 93.609375 1742375385.8913
MEM 93.609375 1742375385.9960
MEM 93.609375 1742375386.0999
MEM 93.609375 1742375386.2041
MEM 93.625000 1742375386.3095
MEM 93.625000 1742375386.4151
MEM 93.625000 1742375386.5167
MEM 93.656250 1742375386.6213
MEM 93.656250 1742375386.7219
MEM 93.656250 1742375386.8267
MEM 93.593750 1742375386.9322
MEM 93.593750 1742375387.0368
MEM 93.593750 1742375387.1388
MEM 93.593750 1742375387.2427
MEM 93.593750 1742375387.3440
MEM 93.593750 1742375387.4490
MEM 93.593750 1742375387.5500
MEM 93.593750 1742375387.6546
MEM 93.593750 1742375387.7600
MEM 93.593750 1742375387.8632
MEM 93.593750 1742375387.9687
MEM 93.593750 1742375388.0741
MEM 93.593750 1742375388.1780
MEM 93.593750 1742375388.2807
MEM 93.593750 1742375388.3852
MEM 93.593750 1742375388.4881
MEM 93.593750 1742375388.5898
MEM 93.593750 1742375388.6939
MEM 93.593750 1742375388.7955
MEM 93.593750 1742375388.8992
MEM 93.593750 1742375389.0033
MEM 93.593750 1742375389.1079
MEM 93.593750 1742375389.2135
MEM 93.593750 1742375389.3190
MEM 93.593750 1742375389.4200
MEM 93.593750 1742375389.5241
MEM 93.593750 1742375389.6294
MEM 93.593750 1742375389.7331
MEM 93.593750 1742375389.8375
MEM 93.593750 1742375389.9413
MEM 93.593750 1742375390.0433
MEM 93.593750 1742375390.1453
MEM 93.593750 1742375390.2490
MEM 93.593750 1742375390.3495
MEM 93.593750 1742375390.4543
MEM 92.921875 1742375390.5592
MEM 92.890625 1742375390.6614
MEM 92.890625 1742375390.7650
MEM 92.890625 1742375390.8662
MEM 92.890625 1742375390.9717
MEM 92.890625 1742375391.0775
MEM 92.890625 1742375391.1830
MEM 92.890625 1742375391.2885
MEM 92.828125 1742375391.3941
MEM 91.687500 1742375391.4990
MEM 91.687500 1742375391.6004
MEM 91.687500 1742375391.7058
MEM 91.687500 1742375391.8069
MEM 91.687500 1742375391.9106
MEM 91.687500 1742375392.0158
MEM 91.687500 1742375392.1197
MEM 91.687500 1742375392.2217
MEM 91.687500 1742375392.3267
MEM 91.687500 1742375392.4300
MEM 91.687500 1742375392.5309
MEM 91.687500 1742375392.6328
MEM 91.687500 1742375392.7380
MEM 91.687500 1742375392.8412
MEM 91.687500 1742375392.9444
MEM 91.687500 1742375393.0500
MEM 91.687500 1742375393.1553
MEM 91.687500 1742375393.2607
MEM 91.687500 1742375393.3660
MEM 91.687500 1742375393.4713
MEM 91.687500 1742375393.5767
MEM 91.687500 1742375393.6822
MEM 91.687500 1742375393.7831
MEM 91.687500 1742375393.8878
MEM 91.687500 1742375393.9932
MEM 91.687500 1742375394.0940
MEM 91.687500 1742375394.1982
MEM 91.687500 1742375394.3037
MEM 91.687500 1742375394.4090
MEM 91.687500 1742375394.5146
MEM 91.687500 1742375394.6201
MEM 91.687500 1742375394.7209
MEM 91.687500 1742375394.8253
MEM 91.687500 1742375394.9263
MEM 91.687500 1742375395.0317
MEM 91.687500 1742375395.1372
MEM 91.687500 1742375395.2406
MEM 91.687500 1742375395.3438
MEM 91.687500 1742375395.4444
MEM 91.687500 1742375395.5497
MEM 91.687500 1742375395.6550
MEM 91.687500 1742375395.7579
MEM 91.687500 1742375395.8628
MEM 91.687500 1742375395.9635
MEM 91.687500 1742375396.0689
MEM 91.687500 1742375396.1740
MEM 91.687500 1742375396.2794
MEM 91.687500 1742375396.3887
MEM 91.687500 1742375396.4895
MEM 91.687500 1742375396.5914
MEM 91.687500 1742375396.6939
MEM 91.687500 1742375396.7963
MEM 91.687500 1742375396.9018
MEM 91.687500 1742375397.0074
MEM 91.687500 1742375397.1100
MEM 91.687500 1742375397.2142
MEM 91.687500 1742375397.3190
MEM 91.687500 1742375397.4209
MEM 91.687500 1742375397.5259
MEM 91.687500 1742375397.6269
MEM 91.687500 1742375397.7324
MEM 91.687500 1742375397.8351
MEM 91.687500 1742375397.9406
MEM 91.703125 1742375398.0424
MEM 91.703125 1742375398.1455
MEM 91.703125 1742375398.2477
MEM 91.703125 1742375398.3495
MEM 91.703125 1742375398.4503
MEM 91.734375 1742375398.5557
MEM 91.968750 1742375398.6580
MEM 91.968750 1742375398.7607
MEM 92.015625 1742375398.8616
MEM 92.015625 1742375398.9631
MEM 92.015625 1742375399.0681
MEM 92.031250 1742375399.1697
MEM 92.031250 1742375399.2725
MEM 92.031250 1742375399.3779
MEM 92.031250 1742375399.4834
MEM 92.031250 1742375399.5882
MEM 92.031250 1742375399.6899
MEM 92.031250 1742375399.7937
MEM 92.031250 1742375399.8966
MEM 92.031250 1742375399.9984
MEM 92.031250 1742375400.0992
MEM 92.031250 1742375400.2046
MEM 92.031250 1742375400.3099
MEM 92.031250 1742375400.4152
MEM 92.031250 1742375400.5188
MEM 92.031250 1742375400.6193
MEM 92.031250 1742375400.7236
MEM 90.312500 1742375400.8282
MEM 89.796875 1742375400.9322
MEM 89.796875 1742375401.0351
MEM 89.796875 1742375401.1384
MEM 89.796875 1742375401.2413
MEM 89.796875 1742375401.3447
MEM 89.796875 1742375401.4462
MEM 89.796875 1742375401.5499
MEM 89.796875 1742375401.6520
MEM 89.796875 1742375401.7527
MEM 89.796875 1742375401.8559
MEM 89.796875 1742375401.9600
MEM 89.796875 1742375402.0617
MEM 89.796875 1742375402.1627
MEM 89.796875 1742375402.2680
MEM 89.796875 1742375402.3723
MEM 89.796875 1742375402.4725
MEM 89.796875 1742375402.5778
MEM 89.796875 1742375402.6790
MEM 89.796875 1742375402.7821
MEM 89.750000 1742375402.8873
MEM 89.750000 1742375402.9927
MEM 89.750000 1742375403.0941
MEM 89.750000 1742375403.1996
MEM 89.750000 1742375403.3051
MEM 89.750000 1742375403.4106
MEM 89.750000 1742375403.5115
MEM 89.750000 1742375403.6145
MEM 89.750000 1742375403.7200
MEM 89.796875 1742375403.8221
MEM 89.796875 1742375403.9234
MEM 89.812500 1742375404.0288
MEM 89.812500 1742375404.1342
MEM 89.812500 1742375404.2395
MEM 89.812500 1742375404.3448
MEM 89.812500 1742375404.4504
MEM 89.812500 1742375404.5552
MEM 89.812500 1742375404.6605
MEM 89.812500 1742375404.7659
MEM 89.812500 1742375404.8713
MEM 89.812500 1742375404.9769
MEM 89.812500 1742375405.0794
MEM 89.812500 1742375405.1850
MEM 89.812500 1742375405.2901
MEM 88.968750 1742375405.3932
MEM 88.968750 1742375405.4950
MEM 88.968750 1742375405.6005
MEM 88.828125 1742375405.7016
MEM 88.828125 1742375405.8063
MEM 88.796875 1742375405.9113
MEM 88.796875 1742375406.0149
MEM 88.796875 1742375406.1180
MEM 88.796875 1742375406.2206
MEM 88.796875 1742375406.3212
MEM 88.796875 1742375406.4234
MEM 88.796875 1742375406.5272
MEM 88.796875 1742375406.6288
MEM 88.796875 1742375406.7313
MEM 88.796875 1742375406.8360
MEM 88.796875 1742375406.9365
MEM 88.796875 1742375407.0406
MEM 88.796875 1742375407.1446
MEM 88.796875 1742375407.2500
MEM 88.796875 1742375407.3510
MEM 88.796875 1742375407.4518
MEM 88.796875 1742375407.5544
MEM 88.796875 1742375407.6572
MEM 88.765625 1742375407.7614
MEM 88.765625 1742375407.8620
MEM 88.765625 1742375407.9634
MEM 88.765625 1742375408.0648
MEM 88.828125 1742375408.1682
MEM 88.828125 1742375408.2714
MEM 88.828125 1742375408.3754
MEM 88.828125 1742375408.4809
MEM 88.828125 1742375408.5820
MEM 88.828125 1742375408.6876
MEM 88.828125 1742375408.7930
MEM 88.828125 1742375408.8966
MEM 88.765625 1742375408.9992
MEM 88.765625 1742375409.1045
MEM 88.765625 1742375409.2098
MEM 88.765625 1742375409.3125
MEM 88.937500 1742375409.4178
MEM 88.937500 1742375409.5234
MEM 88.937500 1742375409.6266
MEM 88.937500 1742375409.7318
MEM 88.984375 1742375409.8348
MEM 88.984375 1742375409.9354
MEM 88.984375 1742375410.0380
MEM 88.984375 1742375410.1434
MEM 88.984375 1742375410.2488
MEM 88.984375 1742375410.3525
MEM 88.984375 1742375410.4581
MEM 88.984375 1742375410.5607
MEM 88.984375 1742375410.6654
MEM 88.984375 1742375410.7708
MEM 88.984375 1742375410.8732
MEM 89.390625 1742375410.9782
MEM 89.390625 1742375411.0824
MEM 89.390625 1742375411.1865
MEM 89.390625 1742375411.2874
MEM 89.390625 1742375411.3927
MEM 89.390625 1742375411.4950
MEM 89.390625 1742375411.6004
MEM 89.390625 1742375411.7037
MEM 89.390625 1742375411.8059
MEM 89.390625 1742375411.9114
MEM 89.359375 1742375412.0137
MEM 89.359375 1742375412.1192
MEM 89.359375 1742375412.2247
MEM 89.359375 1742375412.3301
MEM 89.390625 1742375412.4342
MEM 89.390625 1742375412.5368
MEM 89.390625 1742375412.6407
MEM 89.390625 1742375412.7419
MEM 89.390625 1742375412.8439
MEM 89.390625 1742375412.9492
MEM 89.390625 1742375413.0553
MEM 89.390625 1742375413.1577
MEM 89.390625 1742375413.2632
MEM 89.390625 1742375413.3687
MEM 89.390625 1742375413.4727
MEM 89.390625 1742375413.5773
MEM 89.390625 1742375413.6821
MEM 89.390625 1742375413.7873
MEM 89.390625 1742375413.8887
MEM 89.390625 1742375413.9938
MEM 89.390625 1742375414.0968
MEM 89.390625 1742375414.1980
MEM 89.390625 1742375414.3004
MEM 89.453125 1742375414.4056
MEM 89.453125 1742375414.5063
MEM 89.453125 1742375414.6116
MEM 89.453125 1742375414.7158
MEM 89.453125 1742375414.8200
MEM 89.453125 1742375414.9206
MEM 89.468750 1742375415.0230
MEM 89.468750 1742375415.1238
MEM 89.468750 1742375415.2245
MEM 89.468750 1742375415.3266
MEM 89.468750 1742375415.4278
MEM 89.468750 1742375415.5313
MEM 89.468750 1742375415.6317
MEM 90.328125 1742375415.7358
MEM 90.375000 1742375415.8394
MEM 90.312500 1742375415.9430
MEM 90.312500 1742375416.0470
MEM 90.312500 1742375416.1500
MEM 90.312500 1742375416.2536
MEM 90.312500 1742375416.3588
MEM 90.312500 1742375416.4657
MEM 90.312500 1742375416.5697
MEM 90.312500 1742375416.6729
MEM 90.312500 1742375416.7745
MEM 90.312500 1742375416.8792
MEM 90.312500 1742375416.9838
MEM 90.312500 1742375417.0869
MEM 90.312500 1742375417.1876
MEM 90.312500 1742375417.2920
MEM 90.312500 1742375417.3951
MEM 90.312500 1742375417.4959
MEM 90.312500 1742375417.6010
MEM 90.359375 1742375417.7029
MEM 90.359375 1742375417.8082
MEM 90.359375 1742375417.9136
MEM 90.359375 1742375418.0185
MEM 90.359375 1742375418.1239
MEM 90.359375 1742375418.2286
MEM 90.390625 1742375418.3324
MEM 90.390625 1742375418.4378
MEM 90.390625 1742375418.5417
MEM 90.390625 1742375418.6473
MEM 90.390625 1742375418.7491
MEM 90.390625 1742375418.8544
MEM 90.390625 1742375418.9598
MEM 90.390625 1742375419.0623
MEM 90.390625 1742375419.1676
MEM 90.390625 1742375419.2727
MEM 90.390625 1742375419.3781
MEM 90.484375 1742375419.4829
MEM 90.484375 1742375419.5834
MEM 90.484375 1742375419.6842
MEM 90.484375 1742375419.7846
MEM 90.546875 1742375419.8861
MEM 90.562500 1742375419.9887
MEM 90.562500 1742375420.0939
MEM 90.562500 1742375420.1953
MEM 90.562500 1742375420.2958
MEM 90.562500 1742375420.4012
MEM 90.562500 1742375420.5045
MEM 90.562500 1742375420.6086
MEM 90.703125 1742375420.7138
MEM 90.718750 1742375420.8143
MEM 90.718750 1742375420.9172
MEM 90.656250 1742375421.0192
MEM 90.656250 1742375421.1232
MEM 90.656250 1742375421.2256
MEM 90.656250 1742375421.3283
MEM 90.671875 1742375421.4321
MEM 90.671875 1742375421.5375
MEM 90.671875 1742375421.6429
MEM 90.671875 1742375421.7441
MEM 90.718750 1742375421.8476
MEM 90.718750 1742375421.9506
MEM 90.734375 1742375422.0515
MEM 90.734375 1742375422.1570
MEM 90.734375 1742375422.2625
MEM 90.734375 1742375422.3660
MEM 90.734375 1742375422.4700
MEM 90.734375 1742375422.5749
MEM 90.734375 1742375422.6793
MEM 90.734375 1742375422.7847
MEM 90.734375 1742375422.8900
MEM 90.734375 1742375422.9942
MEM 90.734375 1742375423.0992
MEM 90.734375 1742375423.2048
MEM 90.734375 1742375423.3103
MEM 90.734375 1742375423.4157
MEM 90.734375 1742375423.5162
MEM 90.703125 1742375423.6215
MEM 90.703125 1742375423.7265
MEM 90.703125 1742375423.8317
MEM 90.703125 1742375423.9368
MEM 90.703125 1742375424.0393
MEM 90.703125 1742375424.1430
MEM 89.843750 1742375424.2482
MEM 89.359375 1742375424.3502
MEM 89.156250 1742375424.4554
MEM 89.078125 1742375424.5603
MEM 86.437500 1742375424.6649
MEM 80.953125 1742375424.7753
MEM 81.796875 1742375424.8852
MEM 85.250000 1742375424.9876
MEM 85.265625 1742375425.0914
MEM 68.000000 1742375425.1929
MEM 69.671875 1742375425.2967
MEM 83.609375 1742375425.3980
MEM 83.609375 1742375425.5033
MEM 84.000000 1742375425.6088
MEM 84.000000 1742375425.7143
MEM 84.703125 1742375425.8184
MEM 84.750000 1742375425.9225
MEM 84.750000 1742375426.0281
MEM 84.750000 1742375426.1295
MEM 84.796875 1742375426.2341
MEM 84.796875 1742375426.3395
MEM 84.750000 1742375426.4418
MEM 84.734375 1742375426.5473
MEM 84.734375 1742375426.6492
MEM 84.765625 1742375426.7528
MEM 84.765625 1742375426.8565
MEM 84.765625 1742375426.9621
MEM 84.765625 1742375427.0640
MEM 84.765625 1742375427.1693
MEM 84.765625 1742375427.2749
MEM 84.765625 1742375427.3804
MEM 84.765625 1742375427.4835
MEM 84.765625 1742375427.5884
MEM 84.765625 1742375427.6908
MEM 84.765625 1742375427.7956
MEM 84.765625 1742375427.8967
MEM 84.765625 1742375428.0008
MEM 84.765625 1742375428.1061
MEM 84.765625 1742375428.2113
MEM 84.765625 1742375428.3144
MEM 84.765625 1742375428.4186
MEM 84.765625 1742375428.5241
MEM 84.765625 1742375428.6255
MEM 84.765625 1742375428.7273
MEM 84.765625 1742375428.8314
MEM 84.765625 1742375428.9320
MEM 84.765625 1742375429.0356
MEM 84.765625 1742375429.1363
MEM 84.765625 1742375429.2416
MEM 84.765625 1742375429.3471
MEM 84.765625 1742375429.4525
MEM 84.765625 1742375429.5564
MEM 84.765625 1742375429.6615
MEM 84.765625 1742375429.7635
MEM 84.765625 1742375429.8690
MEM 84.765625 1742375429.9740
MEM 84.765625 1742375430.0794
MEM 84.765625 1742375430.1800
MEM 84.765625 1742375430.2835
MEM 84.765625 1742375430.3864
MEM 84.765625 1742375430.4919
MEM 84.765625 1742375430.5942
MEM 84.765625 1742375430.6995
MEM 84.765625 1742375430.8041
MEM 84.765625 1742375430.9056
MEM 84.765625 1742375431.0062
MEM 84.765625 1742375431.1115
MEM 85.609375 1742375431.2169
MEM 85.609375 1742375431.3181
MEM 85.609375 1742375431.4236
MEM 85.625000 1742375431.5240
MEM 85.625000 1742375431.6295
MEM 85.625000 1742375431.7308
MEM 85.625000 1742375431.8363
MEM 85.625000 1742375431.9379
MEM 85.640625 1742375432.0406
MEM 85.640625 1742375432.1460
MEM 85.640625 1742375432.2471
MEM 85.578125 1742375432.3524
MEM 85.578125 1742375432.4536
MEM 85.578125 1742375432.5549
MEM 85.578125 1742375432.6602
MEM 85.578125 1742375432.7649
MEM 85.578125 1742375432.8681
MEM 85.578125 1742375432.9735
MEM 85.578125 1742375433.0788
MEM 85.578125 1742375433.1818
MEM 85.578125 1742375433.2872
MEM 85.578125 1742375433.3921
MEM 85.578125 1742375433.4951
MEM 85.578125 1742375433.5991
MEM 85.578125 1742375433.7033
MEM 85.578125 1742375433.8089
MEM 85.578125 1742375433.9140
MEM 85.578125 1742375434.0195
MEM 85.578125 1742375434.1241
MEM 85.578125 1742375434.2251
MEM 85.578125 1742375434.3264
MEM 85.578125 1742375434.4285
MEM 85.578125 1742375434.5327
MEM 85.578125 1742375434.6365
MEM 85.578125 1742375434.7417
MEM 85.578125 1742375434.8471
MEM 85.578125 1742375434.9525
MEM 85.578125 1742375435.0577
MEM 85.578125 1742375435.1584
MEM 85.578125 1742375435.2608
MEM 85.578125 1742375435.3638
MEM 85.578125 1742375435.4694
MEM 85.578125 1742375435.5748
MEM 85.578125 1742375435.6796
MEM 85.578125 1742375435.7833
MEM 85.578125 1742375435.8887
MEM 85.578125 1742375435.9928
MEM 85.578125 1742375436.0933
MEM 85.578125 1742375436.1953
MEM 85.578125 1742375436.3008
MEM 85.578125 1742375436.4023
MEM 85.843750 1742375436.5052
MEM 90.828125 1742375436.6103
MEM 90.828125 1742375436.7157
MEM 90.828125 1742375436.8199
MEM 90.843750 1742375436.9243
MEM 91.015625 1742375437.0263
MEM 91.031250 1742375437.1316
MEM 91.031250 1742375437.2362
MEM 91.031250 1742375437.3409
MEM 91.031250 1742375437.4442
MEM 91.031250 1742375437.5483
MEM 91.218750 1742375437.6536
MEM 91.218750 1742375437.7552
MEM 91.250000 1742375437.8587
MEM 91.218750 1742375437.9610
MEM 91.250000 1742375438.0664
MEM 91.250000 1742375438.1717
MEM 91.250000 1742375438.2772
MEM 91.250000 1742375438.3818
MEM 91.312500 1742375438.4860
MEM 92.218750 1742375438.5914
MEM 92.609375 1742375438.6957
MEM 92.609375 1742375438.7991
MEM 92.609375 1742375438.8998
MEM 92.484375 1742375439.0004
MEM 92.203125 1742375439.1057
MEM 92.281250 1742375439.2064
