CMDLINE ocean sail
MEM 79.046875 1742376000.9245
MEM 79.046875 1742376001.0300
MEM 79.046875 1742376001.1355
MEM 79.078125 1742376001.2387
MEM 79.218750 1742376001.3428
MEM 79.218750 1742376001.4450
MEM 79.234375 1742376001.5505
MEM 79.234375 1742376001.6541
MEM 79.234375 1742376001.7588
MEM 79.234375 1742376001.8623
MEM 79.234375 1742376001.9677
MEM 79.203125 1742376002.0710
MEM 79.203125 1742376002.1717
MEM 79.203125 1742376002.2761
MEM 79.203125 1742376002.3813
MEM 79.890625 1742376002.4836
MEM 79.890625 1742376002.5890
MEM 79.890625 1742376002.6927
MEM 79.890625 1742376002.7981
MEM 79.890625 1742376002.9000
MEM 79.906250 1742376003.0053
MEM 79.906250 1742376003.1080
MEM 79.906250 1742376003.2132
MEM 79.906250 1742376003.3187
MEM 80.421875 1742376003.4225
MEM 80.421875 1742376003.5232
MEM 80.421875 1742376003.6238
MEM 80.437500 1742376003.7283
MEM 80.437500 1742376003.8287
MEM 80.437500 1742376003.9335
MEM 80.468750 1742376004.0389
MEM 80.468750 1742376004.1423
MEM 80.468750 1742376004.2441
MEM 80.468750 1742376004.3489
MEM 80.468750 1742376004.4539
MEM 80.468750 1742376004.5569
MEM 80.515625 1742376004.6584
MEM 80.515625 1742376004.7618
MEM 80.515625 1742376004.8671
MEM 80.515625 1742376004.9709
MEM 80.515625 1742376005.0739
MEM 80.515625 1742376005.1791
MEM 80.562500 1742376005.2843
MEM 80.593750 1742376005.3895
MEM 80.593750 1742376005.4949
MEM 80.593750 1742376005.5963
MEM 80.984375 1742376005.6974
MEM 81.015625 1742376005.7989
MEM 81.015625 1742376005.9034
MEM 81.015625 1742376006.0042
MEM 81.015625 1742376006.1082
MEM 81.015625 1742376006.2118
MEM 81.062500 1742376006.3173
MEM 81.062500 1742376006.4210
MEM 81.062500 1742376006.5266
MEM 81.078125 1742376006.6276
MEM 81.078125 1742376006.7324
MEM 81.078125 1742376006.8370
MEM 81.078125 1742376006.9425
MEM 81.078125 1742376007.0460
MEM 81.078125 1742376007.1506
MEM 81.015625 1742376007.2543
MEM 81.640625 1742376007.3582
MEM 69.453125 1742376007.4607
MEM 69.875000 1742376007.5646
MEM 70.140625 1742376007.6691
MEM 70.343750 1742376007.7728
MEM 70.343750 1742376007.8780
MEM 70.343750 1742376007.9835
MEM 70.343750 1742376008.0885
MEM 70.390625 1742376008.1917
MEM 70.609375 1742376008.2940
MEM 70.656250 1742376008.3946
MEM 70.734375 1742376008.4975
MEM 70.750000 1742376008.6026
MEM 70.750000 1742376008.7077
MEM 70.765625 1742376008.8106
MEM 68.375000 1742376008.9108
MEM 68.390625 1742376009.0159
MEM 68.468750 1742376009.1208
MEM 68.484375 1742376009.2243
MEM 68.484375 1742376009.3296
MEM 68.484375 1742376009.4347
MEM 68.484375 1742376009.5398
MEM 68.484375 1742376009.6450
MEM 68.484375 1742376009.7502
MEM 68.484375 1742376009.8547
MEM 68.484375 1742376009.9595
MEM 68.484375 1742376010.0647
MEM 68.484375 1742376010.1675
MEM 68.484375 1742376010.2726
MEM 68.484375 1742376010.3767
MEM 70.000000 1742376010.4794
MEM 70.750000 1742376010.5838
MEM 71.250000 1742376010.6889
MEM 71.437500 1742376010.7940
MEM 72.171875 1742376010.8954
MEM 72.796875 1742376010.9974
MEM 73.375000 1742376011.1008
MEM 74.359375 1742376011.2059
MEM 75.500000 1742376011.3110
MEM 76.656250 1742376011.4161
MEM 77.328125 1742376011.5213
MEM 77.890625 1742376011.6263
MEM 78.453125 1742376011.7313
MEM 79.031250 1742376011.8326
MEM 79.625000 1742376011.9343
MEM 80.187500 1742376012.0395
MEM 80.734375 1742376012.1446
MEM 81.218750 1742376012.2451
MEM 81.796875 1742376012.3488
MEM 82.328125 1742376012.4540
MEM 82.562500 1742376012.5590
MEM 82.562500 1742376012.6640
MEM 82.562500 1742376012.7668
MEM 82.562500 1742376012.8675
MEM 82.593750 1742376012.9701
MEM 82.859375 1742376013.0748
MEM 82.859375 1742376013.1800
MEM 82.921875 1742376013.2831
MEM 82.921875 1742376013.3882
MEM 82.921875 1742376013.4902
MEM 82.921875 1742376013.5930
MEM 82.953125 1742376013.6956
MEM 82.953125 1742376013.8008
MEM 82.984375 1742376013.9063
MEM 83.000000 1742376014.0118
MEM 83.000000 1742376014.1161
MEM 83.093750 1742376014.2206
MEM 83.093750 1742376014.3225
MEM 83.093750 1742376014.4274
MEM 83.093750 1742376014.5327
MEM 83.031250 1742376014.6382
MEM 83.031250 1742376014.7404
MEM 83.062500 1742376014.8414
MEM 83.093750 1742376014.9466
MEM 83.093750 1742376015.0470
MEM 83.093750 1742376015.1490
MEM 83.093750 1742376015.2541
MEM 83.093750 1742376015.3595
MEM 83.125000 1742376015.4609
MEM 83.218750 1742376015.5660
MEM 83.218750 1742376015.6689
MEM 83.218750 1742376015.7700
MEM 83.218750 1742376015.8717
MEM 83.218750 1742376015.9768
MEM 83.218750 1742376016.0822
MEM 83.218750 1742376016.1863
MEM 83.218750 1742376016.2909
MEM 83.218750 1742376016.3942
MEM 83.234375 1742376016.4989
MEM 83.265625 1742376016.5995
MEM 83.296875 1742376016.7046
MEM 83.296875 1742376016.8099
MEM 83.296875 1742376016.9115
MEM 83.296875 1742376017.0167
MEM 83.296875 1742376017.1169
MEM 83.296875 1742376017.2179
MEM 83.296875 1742376017.3234
MEM 83.296875 1742376017.4282
MEM 83.421875 1742376017.5334
MEM 83.421875 1742376017.6350
MEM 83.421875 1742376017.7361
MEM 83.421875 1742376017.8395
MEM 83.421875 1742376017.9451
MEM 83.421875 1742376018.0489
MEM 83.421875 1742376018.1493
MEM 83.421875 1742376018.2542
MEM 83.421875 1742376018.3573
MEM 83.421875 1742376018.4616
MEM 83.421875 1742376018.5628
MEM 83.421875 1742376018.6666
MEM 83.421875 1742376018.7677
MEM 83.421875 1742376018.8685
MEM 83.437500 1742376018.9738
MEM 83.437500 1742376019.0793
MEM 83.437500 1742376019.1837
MEM 83.437500 1742376019.2870
MEM 83.437500 1742376019.3921
MEM 83.437500 1742376019.4973
MEM 83.437500 1742376019.6027
MEM 83.437500 1742376019.7059
MEM 83.437500 1742376019.8076
MEM 83.437500 1742376019.9132
MEM 83.437500 1742376020.0150
MEM 83.437500 1742376020.1198
MEM 83.437500 1742376020.2249
MEM 83.437500 1742376020.3304
MEM 83.437500 1742376020.4344
MEM 83.437500 1742376020.5350
MEM 83.437500 1742376020.6403
MEM 83.437500 1742376020.7450
MEM 83.437500 1742376020.8494
MEM 83.437500 1742376020.9530
MEM 83.437500 1742376021.0584
MEM 83.437500 1742376021.1610
MEM 83.437500 1742376021.2617
MEM 83.437500 1742376021.3668
MEM 83.437500 1742376021.4701
MEM 83.437500 1742376021.5750
MEM 83.437500 1742376021.6805
MEM 83.437500 1742376021.7844
MEM 83.437500 1742376021.8866
MEM 83.437500 1742376021.9905
MEM 83.437500 1742376022.0955
MEM 83.437500 1742376022.1991
MEM 83.437500 1742376022.3015
MEM 83.437500 1742376022.4032
MEM 83.437500 1742376022.5083
MEM 83.437500 1742376022.6135
MEM 83.437500 1742376022.7190
MEM 83.437500 1742376022.8232
MEM 83.437500 1742376022.9271
MEM 83.437500 1742376023.0310
MEM 83.437500 1742376023.1314
MEM 83.437500 1742376023.2351
MEM 83.437500 1742376023.3404
MEM 83.437500 1742376023.4455
MEM 83.437500 1742376023.5508
MEM 83.437500 1742376023.6512
MEM 83.437500 1742376023.7567
MEM 83.437500 1742376023.8578
MEM 83.437500 1742376023.9599
MEM 83.437500 1742376024.0617
MEM 83.437500 1742376024.1661
MEM 83.437500 1742376024.2699
MEM 83.437500 1742376024.3754
MEM 83.437500 1742376024.4795
MEM 83.437500 1742376024.5844
MEM 83.437500 1742376024.6876
MEM 83.437500 1742376024.7932
MEM 83.437500 1742376024.8942
MEM 83.437500 1742376024.9994
MEM 83.437500 1742376025.1041
MEM 83.437500 1742376025.2093
MEM 83.437500 1742376025.3148
MEM 83.437500 1742376025.4176
MEM 83.437500 1742376025.5231
MEM 83.437500 1742376025.6266
MEM 83.437500 1742376025.7322
MEM 83.437500 1742376025.8370
MEM 83.437500 1742376025.9412
MEM 83.437500 1742376026.0439
MEM 83.437500 1742376026.1490
MEM 83.515625 1742376026.2502
MEM 83.531250 1742376026.3553
MEM 83.546875 1742376026.4557
MEM 83.562500 1742376026.5586
MEM 83.562500 1742376026.6608
MEM 89.484375 1742376026.7659
MEM 89.500000 1742376026.8709
MEM 89.515625 1742376026.9760
MEM 89.515625 1742376027.0768
MEM 89.531250 1742376027.1801
MEM 89.125000 1742376027.2848
MEM 89.140625 1742376027.3889
MEM 89.140625 1742376027.4940
MEM 89.140625 1742376027.5980
MEM 89.078125 1742376027.7031
MEM 89.078125 1742376027.8083
MEM 89.078125 1742376027.9092
MEM 89.062500 1742376028.0102
MEM 89.062500 1742376028.1152
MEM 89.062500 1742376028.2203
MEM 89.062500 1742376028.3252
MEM 89.062500 1742376028.4288
MEM 89.078125 1742376028.5335
MEM 89.078125 1742376028.6348
MEM 89.078125 1742376028.7356
MEM 89.078125 1742376028.8374
MEM 89.078125 1742376028.9425
MEM 89.078125 1742376029.0458
MEM 89.078125 1742376029.1462
MEM 89.078125 1742376029.2465
MEM 89.078125 1742376029.3490
MEM 89.078125 1742376029.4510
MEM 89.078125 1742376029.5555
MEM 89.078125 1742376029.6606
MEM 89.078125 1742376029.7614
MEM 89.078125 1742376029.8636
MEM 89.078125 1742376029.9688
MEM 89.000000 1742376030.0716
MEM 89.000000 1742376030.1767
MEM 89.000000 1742376030.2819
MEM 89.000000 1742376030.3871
MEM 88.734375 1742376030.4922
MEM 88.734375 1742376030.5925
MEM 88.734375 1742376030.6976
MEM 88.734375 1742376030.8015
MEM 88.734375 1742376030.9036
MEM 88.734375 1742376031.0088
MEM 88.734375 1742376031.1139
MEM 88.734375 1742376031.2170
MEM 88.734375 1742376031.3221
MEM 88.734375 1742376031.4261
MEM 88.984375 1742376031.5309
MEM 89.140625 1742376031.6360
MEM 89.421875 1742376031.7411
MEM 89.515625 1742376031.8418
MEM 89.703125 1742376031.9436
MEM 89.796875 1742376032.0487
MEM 89.828125 1742376032.1489
MEM 89.937500 1742376032.2503
MEM 90.031250 1742376032.3521
MEM 90.109375 1742376032.4529
MEM 90.296875 1742376032.5580
MEM 90.484375 1742376032.6629
MEM 90.671875 1742376032.7681
MEM 90.750000 1742376032.8705
MEM 90.750000 1742376032.9742
MEM 90.750000 1742376033.0769
MEM 90.812500 1742376033.1783
MEM 91.031250 1742376033.2834
MEM 91.140625 1742376033.3859
MEM 91.390625 1742376033.4878
MEM 91.703125 1742376033.5929
MEM 91.968750 1742376033.6968
MEM 92.203125 1742376033.8019
MEM 92.203125 1742376033.9070
MEM 92.203125 1742376034.0122
MEM 92.203125 1742376034.1169
MEM 92.203125 1742376034.2208
MEM 92.203125 1742376034.3260
MEM 92.203125 1742376034.4311
MEM 92.203125 1742376034.5363
MEM 92.203125 1742376034.6414
MEM 92.203125 1742376034.7465
MEM 92.203125 1742376034.8517
MEM 92.265625 1742376034.9569
MEM 92.265625 1742376035.0619
MEM 92.265625 1742376035.1672
MEM 92.265625 1742376035.2724
MEM 92.265625 1742376035.3777
MEM 92.281250 1742376035.4830
MEM 92.296875 1742376035.5863
MEM 92.296875 1742376035.6872
MEM 92.312500 1742376035.7927
MEM 92.328125 1742376035.8978
MEM 92.328125 1742376035.9998
MEM 92.328125 1742376036.1052
MEM 92.328125 1742376036.2087
MEM 92.328125 1742376036.3105
MEM 92.265625 1742376036.4160
MEM 92.265625 1742376036.5215
MEM 92.265625 1742376036.6220
MEM 92.265625 1742376036.7238
MEM 92.265625 1742376036.8290
MEM 92.281250 1742376036.9342
MEM 92.281250 1742376037.0395
MEM 92.281250 1742376037.1449
MEM 92.281250 1742376037.2487
MEM 92.281250 1742376037.3538
MEM 92.281250 1742376037.4592
MEM 92.281250 1742376037.5620
MEM 92.281250 1742376037.6626
MEM 92.281250 1742376037.7677
MEM 92.281250 1742376037.8679
MEM 92.281250 1742376037.9707
MEM 92.281250 1742376038.0757
MEM 92.281250 1742376038.1808
MEM 92.281250 1742376038.2859
MEM 92.281250 1742376038.3909
MEM 92.281250 1742376038.4930
MEM 92.281250 1742376038.5980
MEM 92.281250 1742376038.6983
MEM 92.281250 1742376038.7984
MEM 92.281250 1742376038.8990
MEM 92.296875 1742376039.0041
MEM 92.296875 1742376039.1091
MEM 92.296875 1742376039.2142
MEM 92.312500 1742376039.3193
MEM 92.343750 1742376039.4243
MEM 92.343750 1742376039.5290
MEM 92.343750 1742376039.6326
MEM 92.343750 1742376039.7330
MEM 92.343750 1742376039.8381
MEM 92.343750 1742376039.9435
MEM 92.343750 1742376040.0456
MEM 92.343750 1742376040.1493
MEM 92.343750 1742376040.2505
MEM 92.343750 1742376040.3518
MEM 92.343750 1742376040.4545
MEM 92.375000 1742376040.5596
MEM 92.390625 1742376040.6646
MEM 92.390625 1742376040.7655
MEM 92.390625 1742376040.8705
MEM 92.390625 1742376040.9711
MEM 92.390625 1742376041.0726
MEM 92.390625 1742376041.1730
MEM 92.390625 1742376041.2781
MEM 92.437500 1742376041.3783
MEM 92.468750 1742376041.4791
MEM 92.468750 1742376041.5823
MEM 92.468750 1742376041.6833
MEM 92.468750 1742376041.7848
MEM 92.468750 1742376041.8899
MEM 92.468750 1742376041.9949
MEM 92.468750 1742376042.0984
MEM 92.484375 1742376042.2031
MEM 92.484375 1742376042.3082
MEM 92.484375 1742376042.4103
MEM 92.484375 1742376042.5123
MEM 92.484375 1742376042.6130
MEM 92.484375 1742376042.7143
MEM 92.484375 1742376042.8193
MEM 92.421875 1742376042.9204
MEM 92.421875 1742376043.0255
MEM 92.421875 1742376043.1276
MEM 92.421875 1742376043.2327
MEM 92.421875 1742376043.3378
MEM 92.421875 1742376043.4396
MEM 92.421875 1742376043.5447
MEM 92.421875 1742376043.6453
MEM 92.421875 1742376043.7503
MEM 92.421875 1742376043.8554
MEM 92.421875 1742376043.9604
MEM 92.421875 1742376044.0656
MEM 92.421875 1742376044.1706
MEM 92.421875 1742376044.2716
MEM 92.421875 1742376044.3745
MEM 92.421875 1742376044.4796
MEM 92.421875 1742376044.5842
MEM 92.421875 1742376044.6868
MEM 92.421875 1742376044.7881
MEM 92.421875 1742376044.8932
MEM 92.421875 1742376044.9983
MEM 92.421875 1742376045.1034
MEM 92.421875 1742376045.2084
MEM 92.421875 1742376045.3089
MEM 92.421875 1742376045.4096
MEM 92.421875 1742376045.5147
MEM 92.421875 1742376045.6198
MEM 92.421875 1742376045.7207
MEM 92.421875 1742376045.8210
MEM 92.421875 1742376045.9261
MEM 92.421875 1742376046.0282
MEM 92.421875 1742376046.1332
MEM 92.421875 1742376046.2384
MEM 92.421875 1742376046.3431
MEM 92.421875 1742376046.4459
MEM 92.421875 1742376046.5509
MEM 92.421875 1742376046.6559
MEM 92.421875 1742376046.7610
MEM 92.421875 1742376046.8635
MEM 92.421875 1742376046.9686
MEM 92.421875 1742376047.0737
MEM 92.421875 1742376047.1787
MEM 92.421875 1742376047.2838
MEM 92.421875 1742376047.3888
MEM 92.421875 1742376047.4904
MEM 92.484375 1742376047.5944
MEM 92.484375 1742376047.6996
MEM 92.484375 1742376047.8010
MEM 92.484375 1742376047.9061
MEM 92.531250 1742376048.0112
MEM 92.562500 1742376048.1162
MEM 92.562500 1742376048.2213
MEM 92.593750 1742376048.3263
MEM 92.593750 1742376048.4314
MEM 92.593750 1742376048.5364
MEM 92.609375 1742376048.6414
MEM 92.625000 1742376048.7416
MEM 92.296875 1742376048.8424
MEM 92.328125 1742376048.9458
MEM 92.343750 1742376049.0463
MEM 92.343750 1742376049.1491
MEM 92.375000 1742376049.2532
MEM 92.500000 1742376049.3537
MEM 92.531250 1742376049.4588
MEM 92.609375 1742376049.5640
MEM 92.750000 1742376049.6691
MEM 92.890625 1742376049.7742
MEM 93.000000 1742376049.8793
MEM 93.171875 1742376049.9845
MEM 93.359375 1742376050.0896
MEM 93.531250 1742376050.1947
MEM 92.625000 1742376050.2998
MEM 92.703125 1742376050.4049
MEM 92.906250 1742376050.5099
MEM 93.046875 1742376050.6150
MEM 93.187500 1742376050.7201
MEM 93.406250 1742376050.8251
MEM 93.640625 1742376050.9302
MEM 93.796875 1742376051.0344
MEM 93.968750 1742376051.1386
MEM 94.093750 1742376051.2394
MEM 94.218750 1742376051.3433
MEM 94.515625 1742376051.4484
MEM 94.687500 1742376051.5534
MEM 94.843750 1742376051.6576
MEM 95.031250 1742376051.7627
MEM 95.265625 1742376051.8628
MEM 95.546875 1742376051.9667
MEM 95.734375 1742376052.0691
MEM 95.812500 1742376052.1743
MEM 95.812500 1742376052.2781
MEM 95.812500 1742376052.3832
MEM 95.812500 1742376052.4882
MEM 95.812500 1742376052.5933
MEM 95.812500 1742376052.6938
MEM 95.812500 1742376052.7982
MEM 95.812500 1742376052.8999
MEM 95.812500 1742376053.0039
MEM 95.812500 1742376053.1088
MEM 95.812500 1742376053.2140
MEM 95.812500 1742376053.3191
MEM 95.812500 1742376053.4241
MEM 95.812500 1742376053.5291
MEM 95.812500 1742376053.6342
MEM 95.859375 1742376053.7358
MEM 95.875000 1742376053.8408
MEM 95.875000 1742376053.9459
MEM 95.875000 1742376054.0513
MEM 95.875000 1742376054.1537
MEM 95.875000 1742376054.2589
MEM 95.875000 1742376054.3643
MEM 95.875000 1742376054.4696
MEM 95.875000 1742376054.5750
MEM 95.937500 1742376054.6798
MEM 95.937500 1742376054.7847
MEM 95.937500 1742376054.8874
MEM 95.875000 1742376054.9910
MEM 95.875000 1742376055.0961
MEM 95.875000 1742376055.2012
MEM 95.875000 1742376055.3058
MEM 95.875000 1742376055.4075
MEM 95.875000 1742376055.5089
MEM 95.875000 1742376055.6139
MEM 95.875000 1742376055.7191
MEM 95.875000 1742376055.8210
MEM 95.875000 1742376055.9242
MEM 95.875000 1742376056.0294
MEM 95.875000 1742376056.1346
MEM 95.875000 1742376056.2397
MEM 95.875000 1742376056.3448
MEM 95.875000 1742376056.4492
MEM 95.875000 1742376056.5544
MEM 95.875000 1742376056.6595
MEM 95.875000 1742376056.7611
MEM 95.875000 1742376056.8662
MEM 95.875000 1742376056.9713
MEM 95.875000 1742376057.0764
MEM 95.875000 1742376057.1816
MEM 95.875000 1742376057.2834
MEM 95.875000 1742376057.3887
MEM 95.875000 1742376057.4938
MEM 95.875000 1742376057.5991
MEM 95.875000 1742376057.7017
MEM 95.875000 1742376057.8060
MEM 95.875000 1742376057.9065
MEM 95.875000 1742376058.0101
MEM 95.875000 1742376058.1154
MEM 95.875000 1742376058.2187
MEM 95.859375 1742376058.3243
MEM 93.828125 1742376058.4250
MEM 93.828125 1742376058.5287
MEM 93.828125 1742376058.6332
MEM 93.828125 1742376058.7367
MEM 93.828125 1742376058.8409
MEM 93.828125 1742376058.9462
MEM 93.828125 1742376059.0513
MEM 93.828125 1742376059.1566
MEM 93.828125 1742376059.2617
MEM 93.828125 1742376059.3671
MEM 93.828125 1742376059.4718
MEM 93.828125 1742376059.5755
MEM 93.859375 1742376059.6804
MEM 93.859375 1742376059.7857
MEM 93.859375 1742376059.8909
MEM 93.859375 1742376059.9938
MEM 93.859375 1742376060.0960
MEM 93.859375 1742376060.1994
MEM 93.859375 1742376060.3046
MEM 93.859375 1742376060.4103
MEM 93.859375 1742376060.5159
MEM 93.859375 1742376060.6208
MEM 93.859375 1742376060.7244
MEM 93.859375 1742376060.8272
MEM 93.859375 1742376060.9314
MEM 93.859375 1742376061.0369
MEM 93.859375 1742376061.1424
MEM 93.859375 1742376061.2466
MEM 93.859375 1742376061.3505
MEM 93.859375 1742376061.4560
MEM 93.859375 1742376061.5586
MEM 93.859375 1742376061.6620
MEM 93.859375 1742376061.7627
MEM 93.859375 1742376061.8648
MEM 93.859375 1742376061.9703
MEM 93.859375 1742376062.0757
MEM 93.859375 1742376062.1790
MEM 93.859375 1742376062.2829
MEM 93.859375 1742376062.3838
MEM 93.859375 1742376062.4893
MEM 93.859375 1742376062.5912
MEM 93.859375 1742376062.6966
MEM 93.859375 1742376062.7997
MEM 93.859375 1742376062.9038
MEM 93.859375 1742376063.0094
MEM 93.859375 1742376063.1149
MEM 93.859375 1742376063.2189
MEM 93.859375 1742376063.3240
MEM 93.859375 1742376063.4258
MEM 93.859375 1742376063.5304
MEM 93.859375 1742376063.6359
MEM 93.859375 1742376063.7401
MEM 93.859375 1742376063.8456
MEM 93.859375 1742376063.9466
MEM 93.859375 1742376064.0494
MEM 93.859375 1742376064.1546
MEM 93.859375 1742376064.2600
MEM 93.859375 1742376064.3622
MEM 93.859375 1742376064.4655
MEM 93.859375 1742376064.5703
MEM 93.859375 1742376064.6720
MEM 93.859375 1742376064.7773
MEM 93.859375 1742376064.8826
MEM 93.859375 1742376064.9879
MEM 93.859375 1742376065.0931
MEM 93.859375 1742376065.1982
MEM 93.859375 1742376065.3035
MEM 93.843750 1742376065.4088
MEM 93.843750 1742376065.5138
MEM 93.843750 1742376065.6160
MEM 93.796875 1742376065.7203
MEM 93.796875 1742376065.8256
MEM 93.796875 1742376065.9270
MEM 93.796875 1742376066.0322
MEM 93.796875 1742376066.1377
MEM 93.796875 1742376066.2432
MEM 93.796875 1742376066.3487
MEM 93.796875 1742376066.4500
MEM 93.796875 1742376066.5538
MEM 93.796875 1742376066.6588
MEM 93.796875 1742376066.7636
MEM 93.796875 1742376066.8662
MEM 93.796875 1742376066.9717
MEM 93.796875 1742376067.0729
MEM 93.796875 1742376067.1737
MEM 93.796875 1742376067.2787
MEM 93.796875 1742376067.3842
MEM 93.796875 1742376067.4897
MEM 93.796875 1742376067.5904
MEM 93.796875 1742376067.6925
MEM 93.796875 1742376067.7935
MEM 93.796875 1742376067.8945
MEM 93.796875 1742376067.9971
MEM 93.828125 1742376068.1024
MEM 93.859375 1742376068.2075
MEM 93.859375 1742376068.3091
MEM 93.859375 1742376068.4141
MEM 93.859375 1742376068.5194
MEM 93.859375 1742376068.6247
MEM 93.859375 1742376068.7265
MEM 93.859375 1742376068.8285
MEM 93.859375 1742376068.9340
MEM 93.859375 1742376069.0372
MEM 93.859375 1742376069.1423
MEM 93.859375 1742376069.2473
MEM 93.859375 1742376069.3492
MEM 93.859375 1742376069.4543
MEM 93.796875 1742376069.5594
MEM 93.796875 1742376069.6644
MEM 93.796875 1742376069.7696
MEM 93.796875 1742376069.8748
MEM 93.796875 1742376069.9799
MEM 93.796875 1742376070.0850
MEM 93.796875 1742376070.1901
MEM 93.796875 1742376070.2953
MEM 93.796875 1742376070.4004
MEM 93.796875 1742376070.5055
MEM 93.796875 1742376070.6066
MEM 93.796875 1742376070.7117
MEM 93.546875 1742376070.8126
MEM 93.546875 1742376070.9139
MEM 93.546875 1742376071.0153
MEM 93.546875 1742376071.1203
MEM 93.546875 1742376071.2255
MEM 93.546875 1742376071.3307
MEM 93.546875 1742376071.4312
MEM 93.546875 1742376071.5314
MEM 93.515625 1742376071.6319
MEM 93.515625 1742376071.7335
MEM 93.515625 1742376071.8372
MEM 93.515625 1742376071.9424
MEM 93.515625 1742376072.0475
MEM 93.515625 1742376072.1528
MEM 93.515625 1742376072.2579
MEM 93.515625 1742376072.3633
MEM 93.515625 1742376072.4672
MEM 93.515625 1742376072.5694
MEM 93.515625 1742376072.6719
MEM 93.515625 1742376072.7729
MEM 93.515625 1742376072.8779
MEM 93.515625 1742376072.9831
MEM 93.515625 1742376073.0881
MEM 93.515625 1742376073.1934
MEM 93.515625 1742376073.2959
MEM 93.515625 1742376073.4011
MEM 93.515625 1742376073.5029
MEM 93.515625 1742376073.6034
MEM 93.515625 1742376073.7085
MEM 93.515625 1742376073.8136
MEM 93.515625 1742376073.9187
MEM 93.515625 1742376074.0238
MEM 93.515625 1742376074.1292
MEM 93.515625 1742376074.2319
MEM 93.515625 1742376074.3321
MEM 93.515625 1742376074.4373
MEM 93.515625 1742376074.5390
MEM 93.515625 1742376074.6432
MEM 93.515625 1742376074.7439
MEM 93.515625 1742376074.8490
MEM 93.515625 1742376074.9538
MEM 93.515625 1742376075.0587
MEM 93.515625 1742376075.1619
MEM 93.515625 1742376075.2629
MEM 93.515625 1742376075.3655
MEM 93.515625 1742376075.4693
MEM 93.515625 1742376075.5697
MEM 93.515625 1742376075.6739
MEM 93.515625 1742376075.7792
MEM 93.515625 1742376075.8845
MEM 93.515625 1742376075.9866
MEM 93.515625 1742376076.0871
MEM 93.515625 1742376076.1925
MEM 93.515625 1742376076.2945
MEM 93.515625 1742376076.4001
MEM 93.515625 1742376076.5056
MEM 93.515625 1742376076.6062
MEM 93.515625 1742376076.7108
MEM 93.515625 1742376076.8161
MEM 93.515625 1742376076.9175
MEM 93.515625 1742376077.0211
MEM 93.515625 1742376077.1264
MEM 93.515625 1742376077.2292
MEM 93.515625 1742376077.3346
MEM 93.515625 1742376077.4360
MEM 93.515625 1742376077.5391
MEM 93.515625 1742376077.6412
MEM 93.515625 1742376077.7426
MEM 93.515625 1742376077.8458
MEM 93.515625 1742376077.9495
MEM 93.515625 1742376078.0541
MEM 93.515625 1742376078.1595
MEM 93.515625 1742376078.2623
MEM 93.515625 1742376078.3628
MEM 93.515625 1742376078.4674
MEM 93.515625 1742376078.5707
MEM 93.515625 1742376078.6761
MEM 93.515625 1742376078.7815
MEM 93.515625 1742376078.8867
MEM 93.515625 1742376078.9917
MEM 93.515625 1742376079.0960
MEM 93.515625 1742376079.1994
MEM 93.515625 1742376079.3040
MEM 93.515625 1742376079.4095
MEM 93.515625 1742376079.5108
MEM 93.515625 1742376079.6118
MEM 93.515625 1742376079.7170
MEM 93.515625 1742376079.8221
MEM 93.515625 1742376079.9276
