CMDLINE ocean sail
MEM 96.531250 1742372622.8484
MEM 96.531250 1742372622.9528
MEM 96.531250 1742372623.0581
MEM 96.531250 1742372623.1633
MEM 96.531250 1742372623.2659
MEM 96.531250 1742372623.3666
MEM 96.531250 1742372623.4698
MEM 96.562500 1742372623.5751
MEM 96.625000 1742372623.6805
MEM 96.625000 1742372623.7857
MEM 96.625000 1742372623.8910
MEM 96.625000 1742372623.9963
MEM 96.625000 1742372624.1017
MEM 96.578125 1742372624.2066
MEM 87.031250 1742372624.3116
MEM 87.031250 1742372624.4168
MEM 87.062500 1742372624.5185
MEM 87.062500 1742372624.6188
MEM 87.062500 1742372624.7243
MEM 87.031250 1742372624.8292
MEM 87.031250 1742372624.9338
MEM 87.046875 1742372625.0342
MEM 87.046875 1742372625.1393
MEM 87.062500 1742372625.2446
MEM 87.062500 1742372625.3498
MEM 87.062500 1742372625.4512
MEM 87.062500 1742372625.5535
MEM 87.062500 1742372625.6553
MEM 87.062500 1742372625.7605
MEM 87.062500 1742372625.8623
MEM 87.062500 1742372625.9637
MEM 87.062500 1742372626.0667
MEM 87.093750 1742372626.1689
MEM 87.093750 1742372626.2743
MEM 87.093750 1742372626.3799
MEM 87.093750 1742372626.4841
MEM 87.093750 1742372626.5892
MEM 87.093750 1742372626.6902
MEM 87.093750 1742372626.7909
MEM 87.093750 1742372626.8965
MEM 87.093750 1742372626.9984
MEM 87.125000 1742372627.1030
MEM 87.125000 1742372627.2053
MEM 87.125000 1742372627.3062
MEM 87.125000 1742372627.4116
MEM 87.125000 1742372627.5138
MEM 87.125000 1742372627.6193
MEM 87.125000 1742372627.7207
MEM 87.125000 1742372627.8256
MEM 87.125000 1742372627.9289
MEM 87.125000 1742372628.0306
MEM 87.125000 1742372628.1325
MEM 87.125000 1742372628.2375
MEM 87.125000 1742372628.3427
MEM 87.156250 1742372628.4477
MEM 87.171875 1742372628.5528
MEM 87.218750 1742372628.6579
MEM 87.265625 1742372628.7630
MEM 87.281250 1742372628.8681
MEM 87.296875 1742372628.9703
MEM 87.296875 1742372629.0723
MEM 87.296875 1742372629.1763
MEM 87.296875 1742372629.2814
MEM 87.296875 1742372629.3866
MEM 87.296875 1742372629.4888
MEM 87.312500 1742372629.5939
MEM 87.328125 1742372629.6984
MEM 87.328125 1742372629.8001
MEM 87.328125 1742372629.9040
MEM 87.328125 1742372630.0091
MEM 87.343750 1742372630.1141
MEM 87.281250 1742372630.2192
MEM 87.281250 1742372630.3243
MEM 87.281250 1742372630.4293
MEM 87.281250 1742372630.5344
MEM 87.281250 1742372630.6395
MEM 87.281250 1742372630.7446
MEM 87.281250 1742372630.8496
MEM 87.281250 1742372630.9497
MEM 87.281250 1742372631.0548
MEM 87.281250 1742372631.1598
MEM 87.281250 1742372631.2650
MEM 87.281250 1742372631.3699
MEM 87.281250 1742372631.4746
MEM 87.281250 1742372631.5747
MEM 87.281250 1742372631.6800
MEM 87.281250 1742372631.7851
MEM 87.281250 1742372631.8903
MEM 87.281250 1742372631.9927
MEM 87.281250 1742372632.0979
MEM 87.281250 1742372632.2000
MEM 87.281250 1742372632.3012
MEM 87.281250 1742372632.4063
MEM 87.281250 1742372632.5115
MEM 87.281250 1742372632.6166
MEM 87.281250 1742372632.7199
MEM 87.281250 1742372632.8239
MEM 87.281250 1742372632.9290
MEM 87.296875 1742372633.0297
MEM 87.296875 1742372633.1348
MEM 87.312500 1742372633.2362
MEM 87.328125 1742372633.3383
MEM 87.328125 1742372633.4435
MEM 87.328125 1742372633.5478
MEM 87.359375 1742372633.6527
MEM 87.375000 1742372633.7560
MEM 87.828125 1742372633.8611
MEM 87.906250 1742372633.9657
MEM 88.046875 1742372634.0709
MEM 88.140625 1742372634.1751
MEM 88.343750 1742372634.2803
MEM 88.359375 1742372634.3854
MEM 88.500000 1742372634.4901
MEM 88.640625 1742372634.5908
MEM 88.890625 1742372634.6926
MEM 88.921875 1742372634.7977
MEM 89.015625 1742372634.9010
MEM 89.031250 1742372635.0061
MEM 89.546875 1742372635.1119
MEM 89.734375 1742372635.2170
MEM 89.828125 1742372635.3196
MEM 89.984375 1742372635.4214
MEM 90.140625 1742372635.5265
MEM 90.359375 1742372635.6316
MEM 90.578125 1742372635.7366
MEM 90.718750 1742372635.8412
MEM 90.921875 1742372635.9463
MEM 91.125000 1742372636.0503
MEM 91.343750 1742372636.1527
MEM 91.625000 1742372636.2578
MEM 91.734375 1742372636.3596
MEM 91.734375 1742372636.4646
MEM 91.734375 1742372636.5696
MEM 91.734375 1742372636.6699
MEM 91.734375 1742372636.7749
MEM 91.421875 1742372636.8801
MEM 91.421875 1742372636.9853
MEM 91.421875 1742372637.0904
MEM 91.421875 1742372637.1955
MEM 91.421875 1742372637.3006
MEM 91.484375 1742372637.4012
MEM 91.484375 1742372637.5022
MEM 91.484375 1742372637.6075
MEM 91.484375 1742372637.7109
MEM 91.484375 1742372637.8117
MEM 91.484375 1742372637.9124
MEM 91.484375 1742372638.0180
MEM 91.484375 1742372638.1187
MEM 91.484375 1742372638.2222
MEM 91.500000 1742372638.3277
MEM 91.500000 1742372638.4286
MEM 91.500000 1742372638.5337
MEM 91.500000 1742372638.6389
MEM 91.500000 1742372638.7445
MEM 91.500000 1742372638.8464
MEM 91.437500 1742372638.9470
MEM 91.437500 1742372639.0476
MEM 91.437500 1742372639.1482
MEM 91.437500 1742372639.2520
MEM 91.437500 1742372639.3532
MEM 91.437500 1742372639.4560
MEM 91.437500 1742372639.5574
MEM 91.437500 1742372639.6625
MEM 91.437500 1742372639.7676
MEM 91.437500 1742372639.8682
MEM 91.437500 1742372639.9714
MEM 91.437500 1742372640.0762
MEM 91.437500 1742372640.1780
MEM 91.437500 1742372640.2829
MEM 91.437500 1742372640.3887
MEM 91.437500 1742372640.4920
MEM 91.437500 1742372640.5972
MEM 91.437500 1742372640.7006
MEM 91.437500 1742372640.8012
MEM 91.437500 1742372640.9040
MEM 91.437500 1742372641.0050
MEM 91.437500 1742372641.1066
MEM 91.437500 1742372641.2101
MEM 91.437500 1742372641.3139
MEM 91.437500 1742372641.4179
MEM 91.437500 1742372641.5224
MEM 91.437500 1742372641.6232
MEM 91.437500 1742372641.7243
MEM 91.437500 1742372641.8297
MEM 91.437500 1742372641.9352
MEM 91.437500 1742372642.0359
MEM 91.437500 1742372642.1413
MEM 91.437500 1742372642.2467
MEM 91.437500 1742372642.3503
MEM 91.437500 1742372642.4559
MEM 91.437500 1742372642.5609
MEM 91.437500 1742372642.6639
MEM 91.437500 1742372642.7694
MEM 91.437500 1742372642.8703
MEM 91.437500 1742372642.9749
MEM 91.437500 1742372643.0800
MEM 91.437500 1742372643.1854
MEM 91.437500 1742372643.2884
MEM 91.437500 1742372643.3888
MEM 91.437500 1742372643.4941
MEM 91.437500 1742372643.5995
MEM 91.437500 1742372643.7038
MEM 91.437500 1742372643.8088
MEM 91.468750 1742372643.9123
MEM 91.531250 1742372644.0152
MEM 91.531250 1742372644.1199
MEM 91.531250 1742372644.2218
MEM 91.531250 1742372644.3226
MEM 91.531250 1742372644.4276
MEM 91.531250 1742372644.5327
MEM 91.546875 1742372644.6377
MEM 91.562500 1742372644.7390
MEM 91.562500 1742372644.8442
MEM 91.562500 1742372644.9461
MEM 91.562500 1742372645.0512
MEM 91.562500 1742372645.1538
MEM 91.593750 1742372645.2578
MEM 91.578125 1742372645.3584
MEM 91.578125 1742372645.4615
MEM 91.578125 1742372645.5638
MEM 91.578125 1742372645.6694
MEM 91.625000 1742372645.7721
MEM 91.625000 1742372645.8771
MEM 91.625000 1742372645.9822
MEM 91.625000 1742372646.0873
MEM 91.625000 1742372646.1876
MEM 91.625000 1742372646.2927
MEM 91.625000 1742372646.3978
MEM 91.625000 1742372646.5028
MEM 91.625000 1742372646.6079
MEM 91.625000 1742372646.7129
MEM 91.625000 1742372646.8143
MEM 91.625000 1742372646.9152
MEM 91.625000 1742372647.0175
MEM 91.625000 1742372647.1226
MEM 91.625000 1742372647.2257
MEM 91.625000 1742372647.3293
MEM 91.625000 1742372647.4343
MEM 91.656250 1742372647.5394
MEM 91.656250 1742372647.6419
MEM 91.656250 1742372647.7421
MEM 91.671875 1742372647.8473
MEM 91.671875 1742372647.9475
MEM 91.671875 1742372648.0526
MEM 91.671875 1742372648.1540
MEM 91.671875 1742372648.2590
MEM 91.687500 1742372648.3615
MEM 91.687500 1742372648.4651
MEM 91.687500 1742372648.5702
MEM 91.687500 1742372648.6720
MEM 91.687500 1742372648.7771
MEM 91.687500 1742372648.8798
MEM 91.718750 1742372648.9849
MEM 91.750000 1742372649.0899
MEM 91.750000 1742372649.1914
MEM 91.750000 1742372649.2916
MEM 91.750000 1742372649.3967
MEM 91.750000 1742372649.5003
MEM 91.750000 1742372649.6040
MEM 91.750000 1742372649.7064
MEM 91.750000 1742372649.8084
MEM 91.750000 1742372649.9135
MEM 91.750000 1742372650.0137
MEM 91.750000 1742372650.1188
MEM 91.750000 1742372650.2238
MEM 91.750000 1742372650.3290
MEM 91.687500 1742372650.4304
MEM 91.687500 1742372650.5305
MEM 91.687500 1742372650.6356
MEM 91.687500 1742372650.7373
MEM 91.687500 1742372650.8424
MEM 91.687500 1742372650.9429
MEM 91.687500 1742372651.0479
MEM 91.687500 1742372651.1530
MEM 91.687500 1742372651.2580
MEM 91.687500 1742372651.3631
MEM 91.687500 1742372651.4679
MEM 91.687500 1742372651.5700
MEM 91.687500 1742372651.6711
MEM 91.687500 1742372651.7722
MEM 91.687500 1742372651.8774
MEM 91.687500 1742372651.9825
MEM 91.687500 1742372652.0875
MEM 91.687500 1742372652.1925
MEM 91.687500 1742372652.2952
MEM 91.687500 1742372652.3971
MEM 91.687500 1742372652.5021
MEM 91.687500 1742372652.6045
MEM 91.687500 1742372652.7066
MEM 91.687500 1742372652.8082
MEM 91.687500 1742372652.9107
MEM 91.687500 1742372653.0138
MEM 91.687500 1742372653.1147
MEM 91.687500 1742372653.2176
MEM 91.687500 1742372653.3227
MEM 91.687500 1742372653.4278
MEM 91.687500 1742372653.5286
MEM 91.687500 1742372653.6307
MEM 91.687500 1742372653.7313
MEM 91.734375 1742372653.8363
MEM 91.796875 1742372653.9414
MEM 91.796875 1742372654.0465
MEM 91.796875 1742372654.1515
MEM 91.796875 1742372654.2565
MEM 91.796875 1742372654.3617
MEM 91.796875 1742372654.4660
MEM 91.796875 1742372654.5684
MEM 91.890625 1742372654.6735
MEM 91.953125 1742372654.7741
MEM 92.000000 1742372654.8762
MEM 92.093750 1742372654.9782
MEM 92.140625 1742372655.0833
MEM 92.187500 1742372655.1883
MEM 92.234375 1742372655.2933
MEM 92.265625 1742372655.3984
MEM 92.328125 1742372655.5034
MEM 92.359375 1742372655.6055
MEM 92.406250 1742372655.7063
MEM 92.500000 1742372655.8114
MEM 92.593750 1742372655.9152
MEM 92.750000 1742372656.0202
MEM 92.875000 1742372656.1223
MEM 93.000000 1742372656.2277
MEM 93.187500 1742372656.3328
MEM 93.343750 1742372656.4345
MEM 93.515625 1742372656.5350
MEM 93.671875 1742372656.6386
MEM 93.750000 1742372656.7437
MEM 93.859375 1742372656.8483
MEM 93.937500 1742372656.9535
MEM 94.062500 1742372657.0586
MEM 94.140625 1742372657.1638
MEM 94.296875 1742372657.2689
MEM 94.484375 1742372657.3725
MEM 94.593750 1742372657.4741
MEM 94.781250 1742372657.5768
MEM 95.000000 1742372657.6810
MEM 95.140625 1742372657.7862
MEM 95.312500 1742372657.8913
MEM 95.328125 1742372657.9919
MEM 95.328125 1742372658.0969
MEM 95.328125 1742372658.2020
MEM 95.328125 1742372658.3072
MEM 95.328125 1742372658.4123
MEM 95.328125 1742372658.5174
MEM 95.328125 1742372658.6200
MEM 95.328125 1742372658.7252
MEM 95.328125 1742372658.8259
MEM 95.328125 1742372658.9310
MEM 95.328125 1742372659.0342
MEM 95.328125 1742372659.1386
MEM 95.328125 1742372659.2420
MEM 95.328125 1742372659.3471
MEM 95.328125 1742372659.4522
MEM 95.359375 1742372659.5573
MEM 95.390625 1742372659.6609
MEM 95.390625 1742372659.7616
MEM 95.390625 1742372659.8663
MEM 95.390625 1742372659.9707
MEM 95.390625 1742372660.0758
MEM 95.421875 1742372660.1809
MEM 95.421875 1742372660.2824
MEM 95.437500 1742372660.3828
MEM 95.484375 1742372660.4880
MEM 95.484375 1742372660.5932
MEM 95.484375 1742372660.6983
MEM 95.484375 1742372660.8007
MEM 95.484375 1742372660.9058
MEM 95.484375 1742372661.0113
MEM 95.453125 1742372661.1129
MEM 95.453125 1742372661.2185
MEM 95.453125 1742372661.3203
MEM 95.453125 1742372661.4259
MEM 95.468750 1742372661.5290
MEM 95.468750 1742372661.6326
MEM 95.468750 1742372661.7378
MEM 95.468750 1742372661.8429
MEM 95.468750 1742372661.9460
MEM 95.468750 1742372662.0512
MEM 95.468750 1742372662.1528
MEM 95.468750 1742372662.2570
MEM 95.468750 1742372662.3623
MEM 95.468750 1742372662.4663
MEM 95.468750 1742372662.5717
MEM 95.468750 1742372662.6746
MEM 95.468750 1742372662.7801
MEM 95.468750 1742372662.8852
MEM 95.468750 1742372662.9906
MEM 95.468750 1742372663.0959
MEM 95.468750 1742372663.1985
MEM 95.468750 1742372663.3034
MEM 95.468750 1742372663.4086
MEM 95.468750 1742372663.5136
MEM 95.468750 1742372663.6188
MEM 95.468750 1742372663.7200
MEM 95.468750 1742372663.8251
MEM 95.468750 1742372663.9263
MEM 95.468750 1742372664.0313
MEM 95.468750 1742372664.1355
MEM 95.468750 1742372664.2363
MEM 95.468750 1742372664.3413
MEM 95.468750 1742372664.4430
MEM 95.468750 1742372664.5437
MEM 95.468750 1742372664.6487
MEM 95.468750 1742372664.7538
MEM 95.468750 1742372664.8590
MEM 95.468750 1742372664.9640
MEM 95.468750 1742372665.0692
MEM 95.468750 1742372665.1743
MEM 95.468750 1742372665.2758
MEM 95.468750 1742372665.3790
MEM 95.468750 1742372665.4841
MEM 95.468750 1742372665.5892
MEM 95.468750 1742372665.6943
MEM 95.468750 1742372665.7998
MEM 95.468750 1742372665.9046
MEM 95.468750 1742372666.0060
MEM 95.468750 1742372666.1112
MEM 95.484375 1742372666.2126
MEM 95.484375 1742372666.3178
MEM 95.484375 1742372666.4203
MEM 95.484375 1742372666.5254
MEM 95.546875 1742372666.6298
MEM 95.546875 1742372666.7334
MEM 95.546875 1742372666.8374
MEM 95.546875 1742372666.9421
MEM 95.546875 1742372667.0431
MEM 95.546875 1742372667.1482
MEM 95.546875 1742372667.2535
MEM 95.546875 1742372667.3587
MEM 95.546875 1742372667.4611
MEM 95.546875 1742372667.5644
MEM 95.546875 1742372667.6649
MEM 95.546875 1742372667.7676
MEM 95.546875 1742372667.8699
MEM 95.500000 1742372667.9749
MEM 94.718750 1742372668.0801
MEM 94.718750 1742372668.1852
MEM 94.718750 1742372668.2887
MEM 94.718750 1742372668.3935
MEM 94.718750 1742372668.4987
MEM 94.718750 1742372668.5993
MEM 94.718750 1742372668.7045
MEM 94.718750 1742372668.8049
MEM 94.718750 1742372668.9100
MEM 94.718750 1742372669.0152
MEM 94.718750 1742372669.1203
MEM 94.718750 1742372669.2253
MEM 94.718750 1742372669.3304
MEM 94.718750 1742372669.4354
MEM 94.718750 1742372669.5405
MEM 94.718750 1742372669.6456
MEM 94.718750 1742372669.7507
MEM 94.718750 1742372669.8514
MEM 94.718750 1742372669.9565
MEM 94.718750 1742372670.0598
MEM 94.718750 1742372670.1616
MEM 94.718750 1742372670.2621
MEM 94.718750 1742372670.3672
MEM 94.718750 1742372670.4723
MEM 94.718750 1742372670.5748
MEM 94.718750 1742372670.6799
MEM 94.718750 1742372670.7853
MEM 94.718750 1742372670.8908
MEM 94.718750 1742372670.9960
MEM 94.718750 1742372671.1012
MEM 94.718750 1742372671.2064
MEM 94.718750 1742372671.3104
MEM 94.718750 1742372671.4117
MEM 94.718750 1742372671.5168
MEM 94.718750 1742372671.6202
MEM 94.718750 1742372671.7253
MEM 94.718750 1742372671.8279
MEM 94.718750 1742372671.9331
MEM 94.718750 1742372672.0355
MEM 94.718750 1742372672.1378
MEM 94.718750 1742372672.2429
MEM 94.718750 1742372672.3482
MEM 94.718750 1742372672.4516
MEM 94.718750 1742372672.5557
MEM 94.718750 1742372672.6590
MEM 94.718750 1742372672.7642
MEM 94.718750 1742372672.8663
MEM 94.718750 1742372672.9714
MEM 94.718750 1742372673.0742
MEM 94.718750 1742372673.1770
MEM 94.718750 1742372673.2825
MEM 94.718750 1742372673.3853
MEM 94.718750 1742372673.4905
MEM 94.718750 1742372673.5956
MEM 94.718750 1742372673.7006
MEM 94.718750 1742372673.8057
MEM 94.718750 1742372673.9108
MEM 94.718750 1742372674.0163
MEM 94.718750 1742372674.1218
MEM 94.734375 1742372674.2256
MEM 94.796875 1742372674.3308
MEM 94.796875 1742372674.4360
MEM 94.796875 1742372674.5411
MEM 94.828125 1742372674.6425
MEM 94.828125 1742372674.7451
MEM 94.828125 1742372674.8466
MEM 94.828125 1742372674.9493
MEM 94.828125 1742372675.0544
MEM 94.828125 1742372675.1596
MEM 94.828125 1742372675.2650
MEM 94.828125 1742372675.3705
MEM 94.828125 1742372675.4714
MEM 94.765625 1742372675.5723
MEM 94.765625 1742372675.6771
MEM 94.765625 1742372675.7775
MEM 94.765625 1742372675.8803
MEM 94.765625 1742372675.9854
MEM 94.765625 1742372676.0884
MEM 94.765625 1742372676.1916
MEM 94.765625 1742372676.2971
MEM 94.765625 1742372676.4013
MEM 94.765625 1742372676.5044
MEM 94.765625 1742372676.6054
MEM 94.765625 1742372676.7093
MEM 94.765625 1742372676.8134
MEM 94.765625 1742372676.9162
MEM 94.796875 1742372677.0212
MEM 94.796875 1742372677.1223
MEM 94.796875 1742372677.2274
MEM 94.796875 1742372677.3291
MEM 94.796875 1742372677.4342
MEM 94.796875 1742372677.5364
MEM 94.796875 1742372677.6415
MEM 94.796875 1742372677.7417
MEM 94.796875 1742372677.8467
MEM 94.796875 1742372677.9519
MEM 94.796875 1742372678.0528
MEM 94.796875 1742372678.1539
MEM 94.796875 1742372678.2589
MEM 94.796875 1742372678.3621
MEM 94.796875 1742372678.4638
MEM 94.796875 1742372678.5640
MEM 94.796875 1742372678.6643
MEM 94.796875 1742372678.7688
MEM 94.796875 1742372678.8698
MEM 94.796875 1742372678.9703
MEM 94.796875 1742372679.0712
MEM 94.796875 1742372679.1747
MEM 94.796875 1742372679.2797
MEM 94.828125 1742372679.3846
MEM 94.859375 1742372679.4856
MEM 94.859375 1742372679.5907
MEM 94.859375 1742372679.6957
MEM 94.859375 1742372679.8009
MEM 94.859375 1742372679.9057
MEM 94.859375 1742372680.0092
MEM 94.875000 1742372680.1143
MEM 94.875000 1742372680.2145
MEM 94.875000 1742372680.3169
MEM 94.875000 1742372680.4202
MEM 94.875000 1742372680.5253
MEM 94.875000 1742372680.6278
MEM 94.875000 1742372680.7309
MEM 94.875000 1742372680.8360
MEM 94.812500 1742372680.9386
MEM 94.812500 1742372681.0437
MEM 94.812500 1742372681.1482
MEM 94.812500 1742372681.2533
MEM 94.812500 1742372681.3584
MEM 94.812500 1742372681.4634
MEM 94.812500 1742372681.5681
MEM 94.812500 1742372681.6702
MEM 94.812500 1742372681.7753
MEM 94.812500 1742372681.8804
MEM 94.812500 1742372681.9855
MEM 94.812500 1742372682.0906
MEM 94.812500 1742372682.1958
MEM 94.812500 1742372682.3004
MEM 94.812500 1742372682.4056
MEM 94.812500 1742372682.5107
MEM 94.812500 1742372682.6158
MEM 94.812500 1742372682.7194
MEM 94.812500 1742372682.8239
MEM 94.812500 1742372682.9260
MEM 94.812500 1742372683.0305
MEM 94.812500 1742372683.1338
MEM 94.812500 1742372683.2343
MEM 94.812500 1742372683.3347
MEM 94.812500 1742372683.4398
MEM 94.812500 1742372683.5404
MEM 94.812500 1742372683.6415
MEM 94.812500 1742372683.7420
MEM 94.812500 1742372683.8457
MEM 94.812500 1742372683.9490
MEM 94.812500 1742372684.0541
MEM 94.812500 1742372684.1592
MEM 94.812500 1742372684.2643
MEM 94.812500 1742372684.3695
MEM 94.812500 1742372684.4743
MEM 94.812500 1742372684.5799
MEM 94.812500 1742372684.6850
MEM 94.812500 1742372684.7868
MEM 94.812500 1742372684.8919
MEM 94.812500 1742372684.9963
MEM 94.812500 1742372685.0986
MEM 94.812500 1742372685.2038
MEM 94.843750 1742372685.3057
MEM 94.875000 1742372685.4108
MEM 94.906250 1742372685.5160
MEM 94.906250 1742372685.6200
MEM 94.906250 1742372685.7236
MEM 94.906250 1742372685.8253
MEM 94.906250 1742372685.9306
MEM 94.906250 1742372686.0357
MEM 94.906250 1742372686.1410
MEM 94.906250 1742372686.2460
MEM 94.906250 1742372686.3512
MEM 94.906250 1742372686.4547
MEM 94.906250 1742372686.5599
MEM 94.906250 1742372686.6640
MEM 94.906250 1742372686.7691
MEM 94.906250 1742372686.8694
MEM 94.843750 1742372686.9703
MEM 94.843750 1742372687.0754
MEM 94.843750 1742372687.1805
MEM 94.843750 1742372687.2839
MEM 94.843750 1742372687.3890
MEM 94.843750 1742372687.4927
MEM 94.843750 1742372687.5978
MEM 94.843750 1742372687.7005
MEM 94.843750 1742372687.8015
MEM 94.843750 1742372687.9066
MEM 94.843750 1742372688.0117
MEM 94.843750 1742372688.1159
MEM 94.843750 1742372688.2204
MEM 94.843750 1742372688.3255
MEM 94.843750 1742372688.4307
MEM 94.843750 1742372688.5358
